,Date,Title,Content,Category,Image_link,Article_link
0,['31/03/2020'],Lockdown effect: Recaps and reruns on Kannada TV channels,"With shooting and other production activities kept on hold, the Kannada television industry sure is in doldrums. Understandably then, innovation has become the key for channels to stay afloat until the circumstances get better.“We have begun playing the title songs of our popular daily soapsand. These go on for up to a minute or more and sum up the high points of the serial with corresponding visuals,” says Raghavendra Hunsur , business head of a regional TV channel.Following this will be reruns of hit fiction and non-fiction programmes, movies, audio launches and award shows. “We are also planning to introduce voiceovers that will narrate the story and even have the lead actors share anecdotes from the show. In terms of non-fiction, we have hits likeand, hoping to keep the audiences’ interest piqued through the lockdown,” adds Raghavendra.“A three-minute recap is being aired with every episode of our serials including Premaloka and Muddulakshmi, irrespective of the time. It’s played either in the beginning or in the end. These three-minute videos are like capsules which can be aired at any point of time, so if there is a short duration of fresh content in one of the serials, these capsules are being used as fillers,” shares a production house official of another channel. These unique measures, adds the source, will help in longer run time of the content they have on hand. Parmeshwar Gundkal, business head of another regional channel, insists that they are committed to give their viewers engaging content even amid the lockdown. “We have not started recaps or resorted to shorter runtime yet. Once we exhaust our original content, which will probably happen sometime in the first week of April, we may replay serials likeas well as cartoons and fairy tales for kids and even the latest season of,” he explains.",tv,"https://static.toiimg.com/thumb/msid-74896403,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-204146/74896403.jpg",http://timesofindia.indiatimes.com//tv/news/kannada/lockdown-effect-recaps-and-reruns-on-kannada-tv-channels/articleshow/74896403.cms
1,['31/03/2020'],"Harassed, abused, spat at: Stop this racism, it’s not ok to taunt Northeast Indians with ‘corona’ slurs","‘A security guard at a bank told me I was the reason for the spread of coronavirus’

‘How many times do we have to prove that we are Indians?’

After working in 16-hour-shifts, it’s disheartening to be treated like untouchables: Medicos

‘I was the only one from my team to be asked to work from home’

BOX: State govts, cops crack down on racial offenders

Sruthi.Raman@timesgroup, Sandra.Fernandes@timesgroup.com, Sunayana.Suresh@timesgroup.com, Riya.Sharma@timesgroup.com Abhimanyu.Mathur@timesgroup.com, Shamayita.Chakraborty@timesgroup.com; Pathi.Thadhagath@timesgroup.com; Sushmita.Jha@timesgroup.com and Rishabh.Deb@timesgroup.com

last week, a Delhi man was arrested for spitting paan all over a Manipuri girl’s face, hair and T-shirt. “He called me ‘coronavirus’ before fleeing on his scooter,” the girl complained. Meanwhile in Ahmedabad, nine youngsters from Nagaland were forced to spend 24 hours at a quarantine facility, despite testing negative for COVID-19 and having no travel history. On Saturday, two Naga students lodged a police complaint in Mysuru after they were denied entry into a supermarket. “We showed them our proof (Aadhaar card) and told them, ‘we are from Northeast India and are college students’, but still they said, ‘we don’t accept foreigners’. We were arguing to prove ourselves as Indian in our own nation. We went back home without groceries (sic),” one of the students shared on social media, along with a video of the incident, which has subsequently gone viral. The fear of coronavirus has brought out the worst in some of us, and facing the brunt of it are those hailing from Northeast Indian states. ‘It’s like we’re fighting two deadly viruses — covid-19 and racism ,’ they say.Though the COVID-19 outbreak began to get worse in India only during early to mid-March, the discrimination began as early as February. Abem Khwairakpam, a Manipuri who works at a parlour in Coimbatore, says, “I went to Kerala for a vacation in February, and was shocked when a few people heckled me saying ‘corona, corona’. It saddens me to see that people are not even aware that we’re not Chinese. Northeast is an integral part of India. People need to be better informed about our geography, or the discrimination will continue.”A group of students from Kolkata’s Jadavpur University have a similar story to tell. “In the last week of February, my friends and I went to BAPS Shree Swaminarayan Mandir in Thakurpukur, Behala. There was a group of students there along with their teachers. As soon as I entered the temple, one of the teachers, said, ‘It is because of you we have coronavirus’. I was appaled to see teachers behave like that,” says Thinley Bhutia, who hails from Kalimpong.The racism is hard to miss even when there are no words spoken. Ragini Thapa, a Delhi University student who hails from Manipur, experienced that first hand when travelling in metro with a friend, before the lockdown came into effect. “As soon as I stepped in, a woman looked at me and immediately covered her face with a dupatta. Unfortunately, two stations later, I got a seat next to her. She became extremely uncomfortable and left her seat and stood near the exit gate. She did not say anything but sometimes such gestures speak volumes. That is no way to treat a fellow human being.”Kuldeep Bhaswa, a sales engineer from Nagaland, who lives in Hyderabad, “was screamed at by a security guard at a bank for not wearing a mask.” Not stopping at thet, the guard also blamed him for spreading the virus, he says. “When I tried to explain to him that only those who are sick need to wear a mask, he insisted that I should wear one because I belong to ‘that country’. There were many who were not wearing a mask, but I was singled out,” says Kuldeep, adding, “It hurts to be treated like a pariah by your own countrymen.”Wapang Toshi, President, Northeast India Welfare Association, Chennai, says the discrimination is rising at an alarming level. “Most people think we’re Chinese because of the way we look. They shame us by calling us ‘corona’. Some even think we’re carriers of the virus. Many of our people have been denied essential services like groceries and medicines. This discrimination is concerning,” he says, adding, “How many times do we need to prove that we are Indians? All of India is battling the coronavirus today, but the people of Northeast are fighting on two fronts: coronavirus and racial discrimination.”Pranab Jyoti Borah, member of the Assam Association in Bengaluru, says that in the past one week, the association has received over 100 complaints of discrimination from the northeast community. “Many women, who live in PGs were asked to leave by their owners. We had to intervene and request owners. In many cases, when our pleas fell on deaf ears, we had to seek help from the police,” adds Pranab.What’s more disturbing is that people from the medical community, who are working round-the-clock to control the pandemic, are not spared from racism either. Aashna Lemo, a nursing student from Arunachal Pradesh, who lives in Hyderabad, says, “A ward boy in our hospital called me coronavirus and went on to verballu abuse me in Telugu. Miffed, I immediately filed a complaint with the chief doctor. Swift action was taken against the ward boy, but what about the others, who blatantly pass racist slurs at us. Who will punish them? After working in 16-hour-shifts in these circumstances, we have to deal with racism.”Ektha Roy, a Manipuri who studies at medical college in Hyderabad, adds, “We are being treated like untouchables. I overheard a few girls in my hostel point towards me and say, ‘All these viruses spread because of these chinky people’. It’s bad enough that we’re staying by ourselves away from our families during this time of crisis. It hurts when you hear such things and we can’t even share with our families, cause they’re already worried about us and this will make it worse.”A nurse from Nagaland, who works at a Ghaziabad hospital, says she was asked to be replaced by patients, ‘cos they suspected her to be infected with coronavirus. Speaking to us on the condition of anonymity, she says, “There have been quite a few occasions where patients I’ve attended to or their attendants have requested the doctors or other nurses to replace me. They never say anything directly to my face but their discomfort shows. Once a colleague asked an attendant as to why they were asking for me to be changed and they said, ‘Kya pata inko corona ho!’ I understand everyone is worried but this is very insulting and demeaning.”Besides being subjected to cat-calling and racist slurs on the streets, people from the northeast are also being discriminated at workplaces as well. Prakruthi Chakma, a 26-year-old from Manipur who works at a boutique in Hyderabad, says “I was asked by my store manager to go home. When I asked him why, he said it was for my own safety. The store was still open and all the staff went to work till the lockdown was imposed. That was painful.”Taking a firm stand against reports of racism against northeastern people in Hyderabad, Telangana ’s IT Minister KTR instructed the police to take strict action against the offenders. Taking to Twitter, KTR said, “This is indeed repugnant, absolutely unacceptable. Request @TelanaganaDGP to issue Clear instructions to register cases on those who indulge in slander/abuse of fellow citizens. I appeal all citizens to be graceful, compassionate & show your best side at this hour of crisis”(Sic).In Karnataka too, cops were quick to take action and booked cases against the supermarket staff in Mysuru who refused to allow two students from Nagaland to buy groceries, after the video went viral on social media.Bhaskar Rao, commissioner of police, Bengaluru, also took to Twitter on Sunday to offer his support to members of the northeast community. Bhaskar wrote, “Some misguided persons have made unwanted Covid 19 remarks against our brethren from NorthEastern States. These misguided will be dealt with very sternly.Brothers & Sisters from NorthEast, you are secure here, approach nearest Police station or Me directly. Live Fearless (sic).”In Tamil Nadu, the Chennai Police and the Northeast Nodal police officers came together and identified 18 places in Chennai that have a significant northeast population. “Very good security measures have been taken by the Tamil Nadu police, especially in these localities to make sure the racism menace is curbed.”— Inputs by:",hyderabad,"https://static.toiimg.com/thumb/msid-74897940,width-1070,height-580,imgsize-132852,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/hyderabad/harassed-abused-spat-at-stop-this-racism-its-not-ok-to-taunt-northeast-indians-with-corona-slurs/articleshow/74898098.cms
2,['31/03/2020'],"Harassed, abused, spat at: Stop this racism, it’s not ok to taunt Northeast Indians with ‘corona’ slurs","last week, a Delhi man was arrested for spitting paan all over a Manipuri girl’s face, hair and T-shirt. “He called me ‘coronavirus’ before fleeing on his scooter,” the girl complained. Meanwhile in Ahmedabad, nine youngsters from Nagaland were forced to spend 24 hours at a quarantine facility, despite testing negative for COVID-19 and having no travel history. On Saturday, two Naga students lodged a police complaint in Mysuru after they were denied entry into a supermarket. “We showed them our proof (Aadhaar card) and told them, ‘we are from Northeast India and are college students’, but still they said, ‘we don’t accept foreigners’. We were arguing to prove ourselves as Indian in our own nation. We went back home without groceries (sic),” one of the students shared on social media, along with a video of the incident, which has subsequently gone viral. The fear of coronavirus has brought out the worst in some of us, and facing the brunt of it are those hailing from Northeast Indian states. ‘It’s like we’re fighting two deadly viruses — covid-19 and racism,’ they say.Though the COVID-19 outbreak began to get worse in India only during early to mid-March, the discrimination began as early as February. Abem Khwairakpam, a Manipuri who works at a parlour in Coimbatore, says, “I went to Kerala for a vacation in February, and was shocked when a few people heckled me saying ‘corona, corona’. It saddens me to see that people are not even aware that we’re not Chinese. Northeast is an integral part of India. People need to be better informed about our geography, or the discrimination will continue.”A group of students from Kolkata’s Jadavpur University have a similar story to tell. “In the last week of February, my friends and I went to BAPS Shree Swaminarayan Mandir in Thakurpukur, Behala. There was a group of students there along with their teachers. As soon as I entered the temple, one of the teachers, said, ‘It is because of you we have coronavirus’. I was appaled to see teachers behave like that,” says Thinley Bhutia, who hails from Kalimpong. The racism is hard to miss even when there are no words spoken. Ragini Thapa, a Delhi University student who hails from Manipur, experienced that first hand when travelling in metro with a friend, before the lockdown came into effect. “As soon as I stepped in, a woman looked at me and immediately covered her face with a dupatta. Unfortunately, two stations later, I got a seat next to her. She became extremely uncomfortable and left her seat and stood near the exit gate. She did not say anything but sometimes such gestures speak volumes. That is no way to treat a fellow human being.”Kuldeep Bhaswa, a sales engineer from Nagaland, who lives in Hyderabad, “was screamed at by a security guard at a bank for not wearing a mask.” Not stopping at thet, the guard also blamed him for spreading the virus, he says. “When I tried to explain to him that only those who are sick need to wear a mask, he insisted that I should wear one because I belong to ‘that country’. There were many who were not wearing a mask, but I was singled out,” says Kuldeep, adding, “It hurts to be treated like a pariah by your own countrymen.”Wapang Toshi, President, Northeast India Welfare Association, Chennai, says the discrimination is rising at an alarming level. “Most people think we’re Chinese because of the way we look. They shame us by calling us ‘corona’. Some even think we’re carriers of the virus. Many of our people have been denied essential services like groceries and medicines. This discrimination is concerning,” he says, adding, “How many times do we need to prove that we are Indians? All of India is battling the coronavirus today, but the people of Northeast are fighting on two fronts: coronavirus and racial discrimination.”Pranab Jyoti Borah, member of the Assam Association in Bengaluru, says that in the past one week, the association has received over 100 complaints of discrimination from the northeast community. “Many women, who live in PGs were asked to leave by their owners. We had to intervene and request owners. In many cases, when our pleas fell on deaf ears, we had to seek help from the police,” adds Pranab.What’s more disturbing is that people from the medical community, who are working round-the-clock to control the pandemic, are not spared from racism either. Aashna Lemo, a nursing student from Arunachal Pradesh, who lives in Hyderabad, says, “A ward boy in our hospital called me coronavirus and went on to verballu abuse me in Telugu. Miffed, I immediately filed a complaint with the chief doctor. Swift action was taken against the ward boy, but what about the others, who blatantly pass racist slurs at us. Who will punish them? After working in 16-hour-shifts in these circumstances, we have to deal with racism.”Ektha Roy, a Manipuri who studies at medical college in Hyderabad, adds, “We are being treated like untouchables. I overheard a few girls in my hostel point towards me and say, ‘All these viruses spread because of these chinky people’. It’s bad enough that we’re staying by ourselves away from our families during this time of crisis. It hurts when you hear such things and we can’t even share with our families, cause they’re already worried about us and this will make it worse.”A nurse from Nagaland, who works at a Ghaziabad hospital, says she was asked to be replaced by patients, ‘cos they suspected her to be infected with coronavirus. Speaking to us on the condition of anonymity, she says, “There have been quite a few occasions where patients I’ve attended to or their attendants have requested the doctors or other nurses to replace me. They never say anything directly to my face but their discomfort shows. Once a colleague asked an attendant as to why they were asking for me to be changed and they said, ‘Kya pata inko corona ho!’ I understand everyone is worried but this is very insulting and demeaning.”Besides being subjected to cat-calling and racist slurs on the streets, people from the northeast are also being discriminated at workplaces as well. Prakruthi Chakma, a 26-year-old from Manipur who works at a boutique in Hyderabad, says “I was asked by my store manager to go home. When I asked him why, he said it was for my own safety. The store was still open and all the staff went to work till the lockdown was imposed. That was painful.”Taking a firm stand against reports of racism against northeastern people in Hyderabad, Telangana’s IT Minister KTR instructed the police to take strict action against the offenders. Taking to Twitter, KTR said, “This is indeed repugnant, absolutely unacceptable. Request @TelanaganaDGP to issue Clear instructions to register cases on those who indulge in slander/abuse of fellow citizens. I appeal all citizens to be graceful, compassionate & show your best side at this hour of crisis”(Sic).In Karnataka too, cops were quick to take action and booked cases against the supermarket staff in Mysuru who refused to allow two students from Nagaland to buy groceries, after the video went viral on social media.Bhaskar Rao, commissioner of police, Bengaluru, also took to Twitter on Sunday to offer his support to members of the northeast community. Bhaskar wrote, “Some misguided persons have made unwanted Covid 19 remarks against our brethren from NorthEastern States. These misguided will be dealt with very sternly.Brothers & Sisters from NorthEast, you are secure here, approach nearest Police station or Me directly. Live Fearless (sic).”In Tamil Nadu, the Chennai Police and the Northeast Nodal police officers came together and identified 18 places in Chennai that have a significant northeast population. “Very good security measures have been taken by the Tamil Nadu police, especially in these localities to make sure the racism menace is curbed.”— Inputs by: Sruthi.Raman@timesgroup, Sandra.Fernandes@timesgroup.com, Sunayana.Suresh@timesgroup.com, Riya.Sharma@timesgroup.com Abhimanyu.Mathur@timesgroup.com, Shamayita.Chakraborty@timesgroup.com; Pathi.Thadhagath@timesgroup.com; Sushmita.Jha@timesgroup.com and Rishabh.Deb@timesgroup.com",life-style,"https://static.toiimg.com/thumb/msid-74897940,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-132852/74897940.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/harassed-abused-spat-at-stop-this-racism-its-not-ok-to-taunt-northeast-indians-with-corona-slurs/articleshow/74896715.cms
3,['31/03/2020'],Corona deaths in Telangana: 6 who attended Delhi's Nizamuddin dargah die of Covid-19,"#COVID19 has spread among some of those who attended a religious prayer meeting from 13th to 15th March at Markaz i… https://t.co/nnu4qJWLdS — ANI (@ANI) 1585589970000

HYDERABAD: Six people from Telangana who attended a religious congregation in Delhi's Nizamuddin between March 13 and 15 died due to novel coronavirus, the state government said on Monday.""Coronavirus has spread among some of those who attended a religious prayer meeting from March 13 to 15 at Markaz in Nizamuddin area in Delhi,"" according to an official release. ""Among those who attended were some persons from Telangana.""Two of the six died at the Gandhi Hospital, one each in two private hospitals , and one each in Nizamabad and Gadwal towns, the statement said, without mentioning the time of their deaths.",india,"https://static.toiimg.com/thumb/msid-74902007,width-1070,height-580,imgsize-388955,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//india/coronavirus-6-who-attended-nizamuddin-congregation-die-of-covid-19/articleshow/74901960.cms
4,['31/03/2020'],Nehha Pendse showcases her culinary skills,"Nehha Pendse who by her own admission doesn't know how to cook much, entered kitchen recently and tried making various dishes.Interestingly, she didn't pick exotic dishes. Instead prepared some homely baigan ka bharta and gajar halwa. She uploaded videos to share the same with her fans and followers.Apart from this, she also made ghee at home. In a recent with us, she revealed that she wanted to make Shrikhand Puri for her husband on Gudi Padwa.“I wanted to make it just the way my mom makes, to surprise Shardul. But because of the lockdown, I couldn't get learn that from her. Nonetheless, I will surely make it for him next time,” she said. Nehha recently got married with businessman Shardul Bayas.",entertainment,"https://static.toiimg.com/thumb/msid-74902132,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-154093/74902132.jpg",http://timesofindia.indiatimes.com//entertainment/marathi/movies/news/nehha-pendse-showcases-her-culinary-skills/articleshow/74902132.cms
5,['31/03/2020'],Katrina Kaif pledges to donate to the PM CARES fund and the CM's Relief Fund Maharashtra,"Several Bollywood celebs contributed to Prime Minister Narendra Modi 's PM CARES Fund to combat the Coronavirus crisis in the country. Celebs like Akshay Kumar Guru Randhawa and others did their bit.Now, Katrina Kaif took to her Instagram account to share that she will be donating to PM CARES Fund and Maharashtra's CM Relief Fund which will be used to tackle the current situation. She captioned the post, ""I pledge to donate to the PM CARES fund and the Chief Minister's Relief Fund Maharashtra. Heartbreaking to see the hardship and suffering this pandemic has unleashed in the world.""Check out the post here:Meanwhile, COVID-19 has brought the whole world to a standstill. As there is no cure for the disease, staying home and avoid getting infected is the only way to stay safe. And for the same, a 21-day lockdown has been imposed in the country recently.On the work front, Katrina will be next seen in Rohit Shetty 's 'Sooryavanshi' co-starring Akshay Kumar. The film was all set to release on March 24, however, due to COVID-19 pandemic, the release has been postponed.",entertainment,"https://static.toiimg.com/thumb/msid-74902192,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-92603/74902192.jpg",http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/katrina-kaif-pledges-to-donate-to-the-pm-cares-fund-and-the-cms-relief-fund-maharashtra/articleshow/74902190.cms
6,['31/03/2020'],ICMR amplifying coronavirus test sites; more labs being opened across country: PSA,"NEW DELHI: Principal Scientific Adviser to the government K Vijay Raghavan on Monday said the ICMR is amplifying coronavirus test sites and more laboratories are being opened across the country.He said the Indian industry is also working on vaccines, re-purposing, critical-care treatment and partnering with academia and start-ups.""Many of you have pointed out the need for more diagnostic tests . The @ICMRDELHI is amplifying test sites and you will see many more being done. More laboratories are being opened for testing across states,"" he said in a series of tweets.He also said efforts to increase test capacity by the 'pooling' of samples are being evaluated.This is not simple and needs the development and testing of optimisation algorithms so that one positive in a large pool is not missed, he added.""There are new tests being rolled-out, globally, for the presence, or traces of the virus having visited a person. These can be useful as a first-pass, even if they are cruder than the 'gold-standard' RT-PCR. Indian labs are developing these kinds of tests too,"" he said.He said the Indian start-ups and incubators have been ""astounding' and working on the highest end drug-repurposing, using AI to predict targets, to making equipment and tools for treatment of coronavirus. PTI PR",india,"https://static.toiimg.com/thumb/msid-74902308,width-1070,height-580,imgsize-286472,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//india/icmr-amplifying-coronavirus-test-sites-more-labs-being-opened-across-country-psa/articleshow/74902274.cms
7,['31/03/2020'],"#Lockdown but not out: City eateries feed the poor, make sanitisers","Kitchens serving the poor

Protecting, motivating the staff

Microbrewery makes sanitisers

The other side of the spectrum

Even at a time when shuttered city restaurants are staring at an uncertain future, many owners and chefs are coming forward to serve people in this hour of crisis. While some of them are cooking every day to feed the underprivileged, others are using their microbreweries to manufacture chemicals for sanitisers.Piccadilly square, Sanjha Chulha and Khichdi Khichri have joined hands to set up kitchens across city, to distribute food packets to the needy. Three temporary kitchens - at Babughat, Metropolitan and Jodhpur Park - are serving more than 1,000 people as of now. They have even adopted an orphanage and a slum near Ruby Hospital, so that no one goes to bed hungry. Meanwhile, industrialist Harshvardhan Neotia ’s hospitality team at Aafra has come forward to cook meals for those in need. They have started distributing about 500 food packets to the poor and are ready to do more. Pooja Baid , owner of Piccadilly Square, said the need of the hour, for daily wagers, is assured food, like a dal chawal or khichdi. ""It is not about providing a sumptuous spread but the basic, so that these people can stay afloat,” she said.Restaurant chains with a large number of employees are trying to keep the moral high. Chowman, Oudh 1590 and Chapter 2 have closed all services for more than a week. The challenge, says Debaditya Chaudhury, co- owner, is taking care of more than 1500 employees from different states, half of whom was unable to go back home. All kitchens of the chain are now working to feed the work force that is stuck in the city.Motivating teams is a concern for many. Harshvardhan Neotia has been sending out motivational videos for his employees. “Instead of complaining, we should engage ourselves in self-improvement activities. I have also asked team leaders in my organisation to engage in conference calls with their respective teams every day,” he said.Spice Kraft, on the other hand, has closed their services much before the nation-wide lockdown was announced. On March 20, before closing down, they distributed all the ingredients and raw material among the staff members. “I hate wasting food. But more than that, we wanted our employees to have basic food items before closing down,” said Sambit.The scarcity of sanitisers inspired the entire team at The Grid, a popular microbrewery, to help make chemicals for sanitisers and disinfectants along with another company. They are currently making around 30,000 bottles of sanitisers per day at their facilities in Salt Lake and Rajarhat. “We are here to make sure that City of Joy does not run out of hand sanitisers. My team is like an army, fighting this war,” said Gaurav Karnani, co-founder.Supriya Mondal, a rickshaw driver, who lives in a slum near Ruby, rued, “I am not being able to drive my auto because of the lockdown. So far, we have been managing from our small savings fund. I am the only earning member in my family of four. I was really worried about the situation. At least now we are getting some food served by the restaurant guys. It is more than enough for us.”Like Supriya, Shikha Panigragi, a domestic help, informed that most of the households have asked her not to work for the time being. Many of them are not even paying the salary. “Now that we are getting food packets, I don’t have to worry about next month,” she said, adding that she has already spent a lot, buying masks and sanitisers for her family.",kolkata,"https://static.toiimg.com/thumb/msid-74902544,width-1070,height-580,imgsize-157566,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/kolkata/lockdown-but-not-out-city-eateries-feed-the-poor-make-sanitisers/articleshow/74902544.cms
8,['31/03/2020'],Devlina stresses on the importance of self-isolation,"At a time when corona pandemic is about to reach stage III in India, creating all the more reasons to stay at home, actress Devlina Kumar urged people to maintain the rules and regulation set by the authorities. She also said that since Corona doesn't have a known cure, it is very important to understand the importance of self-isolation. ""I love to go out to exercise, shopping and eating. But during this time even I am not going out. It is not the question of my safety alone, if I get infected I will make others life unsafe,"" she added.",tv,"https://static.toiimg.com/thumb/msid-74902760,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-24749/74902760.jpg",http://timesofindia.indiatimes.com//tv/news/bengali/devlina-stresses-out-the-importance-of-self-isolation/articleshow/74902760.cms
9,['31/03/2020'],Pujarni enjoys to read and watch classics during lockdown,"During the nation-wide lock down, when everything has come to a halt, and it seems impossible to kill time, actress Pujarni Ghosh said she is having a great time at her home. The actress said that she loves to read and watch classics films. So, when she is with her books and films time flies by. ""I am reading Tagore and all the books I can find. When I read, I real like an obsessive person. Besides, I am working out everyday,"" she added.The actress also has a fine taste in cinema and said the European films attracts her the most. ""I have a full film library at my place. So spending time doesn't seem to be a problem,"" she added.",tv,"https://static.toiimg.com/thumb/msid-74902963,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-5241/74902963.jpg",http://timesofindia.indiatimes.com//tv/news/bengali/pujarni-enjoys-to-read-and-watch-classics-during-lockdown/articleshow/74902963.cms
