,Date,Title,Content,Category,Image_link,Article_link
0,2020/03/05,Asian Olympic Qualifiers: Ashish Kumar makes quarterfinals,"Thumps Uulu in Asian Olympic Qualifiers

Asian silver-medallist Ashish Kumar (75kg) sailed into the quarterfinals of the continental Olympic Qualifiers for boxing with a thumping win over fourth seed Kyrgyz Omurbek Bekzhigit Uulu in the last-16 stage on Thursday.

Ashish prevailed 5-0 to set up a clash with Indonesia’s Maikhel Roberrd Muskita, who defeated New Zealand’s Ryan Scaife in his pre-quarterfinal bout.

Making the semifinals would assure Ashish of his maiden spot in the Olympics this year.

Up against a spunky rival, who he defeated in the Asian quarterfinals last year, Ashish played the waiting game to perfection, allowing Uulu to expend himself trying to connect.

Uulu swung his arms more than the Indian but it was Ashish who connected more accurately in the opening three minutes.

However, Uulu kept up the pressure in the second round as well and managed to land a couple of solid rights, which caught the Indian off-guard and led to scores being split.

Ashish’s powerful and precise right hand served him well in the final three minutes as judges ruled unanimously in his favour.",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/asian-olympic-qualifiers-ashish-kumar-makes-quarterfinals/article30994057.ece
1,2020/03/05,Abhinav Bindra backs shooters to do well at Tokyo Olympics,"Says that they have to adapt to the challenges

With the spread of coronavirus wreaking havoc on the athletes’ preparations for the Tokyo Games, Abhinav Bindra, India’s only Olympic gold medallist in shooting, makes it clear that they need to deal with such situations.

“Performing at the highest level in sports require adaptability. Coronavirus or no, they are going to the Olympics. This is a situation which is new for everybody and they need to adapt to it and prepare to the best of their abilities” Bindra said at the launch of Boria Majumdar and Nalin Mehta’s book, Dreams of a Billion.

International Olympic Committee (IOC) chief, Thomas Bach, had earlier encouraged athletes to continue their preparations at ‘full steam’. And Bindra is of a similar opinion. “The Games are being prepared to be on scheduled as the IOC chief said yesterday. The best experts are monitoring the situation, there will be a time when there will be clarity. No point in speculating on whether Games will be postponed,” Bindra said.

He is also confident of Indians faring well in Tokyo. “The current lot of athletes are young and fearless. I think that’s a very happy space to be in,” said Bindra, revealing that some of them do seek his advise.

“What I can tell them is my experiences, things that I did wrong, things that I learnt. At the end of the day, they have to find their way. They just can’t follow me and copy what I did. If they have to succeed, they have to find their path,” Bindra said. “I am very open if they seek my opinion. I will not actively try to put something into their minds. But if I am asked, I am more than happy to share my experiences.”",other sports,https://www.thehindu.com/sport/other-sports/yclxo6/article30994030.ece/ALTERNATES/LANDSCAPE_615/TH06BILLION,https://www.thehindu.com/sport/other-sports/abhinav-bindra-backs-shooters-to-do-well-at-tokyo-olympics/article30994031.ece
2,2020/03/05,Former TT champion Bindu in elite panel of Blue Badge umpires,"The 38-year-old became the first woman from Kerala and second from India to be selected to the coveted panel

Former State table tennis champion M.S. Bindu has become a trail-blazer for women umpires in the State after she was made it to the International Table Tennis Federation’s (ITTF) elite panel of Blue Badge umpires.

Second from India

The 38-year-old became the first woman from Kerala and second from India to be selected to the coveted panel. Bindu, who had represented Kerala in 11 senior national TT championships, also became the second Blue Badge umpire from Kerala.

Blue badge umpires officiate in ITTF’s elite tournaments including the Olympics and World Championships. Bindu qualified as international umpire in 2012 even when she was active as a player.

However, she became a full-time umpire only after retirement and the 78th senior national championships in Haryana in 2016 was her first major assignment.

She was nominated by the ITTF to officiate in the premium junior circuit in Metz, France, in April last year which was her first international assignment. She appeared for the Blue Badge test and passed the written exam in Metz.

She officiated in the Commonwealth championships in Cuttack in July and World Junior championship in Thailand in December.

Bindu’s performance as umpire in these tournaments was evaluated by ITTF and she passed the interview which was conducted during the World Junior TT championships in Thailand to complete the Blue Badge qualification process within six months

Hardworking

“She was very hard working and dedicated when she was a player. She has shown the same traits after she became an umpire.

“It is a great achievement to achieve this within six months as normally people take more time to complete the Blue Badge process.

“I hope Bindu will inspire more women to take up umpiring,” said N. Ganeshan, ITTF’s competition manger and Bindu’s mentor.

Bindu, who is married to Kerala State Sports Council coach Jobin Christy, chose to be an umpire rather than a coach after her retirement. “I grew up watching Ganeshan as a umpire. I was always impressed by his dedication and passion and always wanted to be an umpire.

“He was the first person to encourage me to take up officiating.

“I should also thank my family and especially husband for all their support,’’ said Bindu who is awaiting her first assignment as a Blue Badge umpire.",other sports,https://www.thehindu.com/sport/other-sports/1u0acd/article30993709.ece/ALTERNATES/LANDSCAPE_615/TH06-Bindu,https://www.thehindu.com/sport/other-sports/former-tt-champion-bindu-in-elite-panel-of-blue-badge-umpires/article30993710.ece
3,2020/03/05,Ailing Novy Kapadia awaits his long-delayed pension,"Noted sports commentator and author afflicted with rare disease

The plight of noted sports commentator and author Novy Kapadia confined to his home has left the football fraternity sad. Pictures of an otherwise vibrant Kapadia, now unable to move around even within his house without assistance, has distressed many who have known Kapadia for close to four decades.

“What pains me is the fact that Novy has not been paid his pension for more than two years,” said commentator Ghaus Mohammad, Kapadia’s partner on radio and television for more than 30 years. “His service to football is unmatched and it is time the football fraternity lends support to the man who did so much to popularise the game. This generation of football lovers owes it to him. His background of teaching ensured he had a smooth flow in his commentary and impeccable pronunciation,”

Authority

Having covered nine FIFA World Cup tournaments, the 67-year-old Kapadia is considered an authority on football in India. “Football has been a passion for me. It hurts that I can’t do my commentary now but I feel elated when my students visit me and friends drop in,” said Kapadia, who taught English at Khalsa College for 41 years and has been waiting to receive his pension for 31 months. “I have enjoyed my travels for football but now I miss all that. I am not able to step out of the house at all and have to use a walker when moving around. Football took me all over the world but that way of life has sadly come to an end now.”

Kapadia, who once owned the Ashoka Club and played active football in the local league, has been afflicted by motor neuron, a rare neuro-degenerative disease that causes the nerves in the spine and brain to lose function over time. “I have served Delhi University with all dedication and hope I get help at this stage of my life from the Government to meet my medical expenses,” he pleaded.

Technical knowledge

According to veteran football scribe Jaydeep Basu, “Novy is one of the finest grass-root reporters of Indian football. He has deep technical knowledge of football and footballers. I envy his understanding of the game and I am sad that he has been sort of neglected by the society. I am sure help will pour in for him to meet his medical expenses,” said Basu.

Football guru for some and football encyclopedia for others, Kapadia awaits to hear from the Union Sports Minister Kiren Rijiju, who has promised to look unto the matter.

Taking note of Kapadia’s condition, All India Football Federation president Praful Patel told The Hindu, “the sports fraternity owes a lot to Novy. AIFF will certainly help him. I will also take it up the Sports Minister.”",other sports,https://www.thehindu.com/sport/other-sports/lo53o1/article30991864.ece/ALTERNATES/LANDSCAPE_615/TH06KAPADIYA,https://www.thehindu.com/sport/other-sports/ailing-novy-kapadia-awaits-his-long-delayed-pension/article30991865.ece
4,2020/03/05,"AFI’s health advisory for national campers, staff","Indian athletes training anywhere in the country would not be allowed to participate in any private or public functions or permitted to move out of the camps for any reason hereon.

In a detailed advisory issued by the Athletics Federation of India on Thursday, the federation has decided to put strict restrictions on all athletes, coaches and support staff in light of the outbreak of the novel coronavirus (COVID-19) and an increasing number of cases of infections around the country. More than 30 confirmed cases have been reported so far.

With the sporting world thrown into a disarray because of the novel Coronavirus (COVID-19), most national sporting federations across disciplines have deferred, cancelled or shifted their competitive and training schedules. The AFI, however, has decided to go further in its attempts to isolate and protect Indian athletes. The advisory includes the chief coach, deputy chief coach, all national campers, coaches and support staff at various camps across India.

In a meeting of top officials here on Thursday including AFI president Adille J Sumariwalla, planning committee chairman Lalit Bhanot, AFI treasurer Pradeep Srivastava and Delhi Athletics Association secretary Sandeep Mehta, the AFI also decided that any any athlete, coach or supporting staff re-joining the camp would have to undergo a mandatory a medical check-up before being allowed back.",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/afis-health-advisory-for-national-campers-staff/article30991843.ece
5,2020/03/05,Mumbai set to host International Olympic Committee session in 2023,"India had hosted an IOC session way back in 1983 in New Delhi.

Mumbai is set to host the 2023 International Olympic Committee’s session after the IOC Executive Board recommended the Indian city for the annual conference.

The EB decided to put Mumbai’s candidature to a vote of the members after the IOC Evaluation Commission praised the quality of the facilities at the Jio World Centre, which is the potential venue for the meet.

The decision will be ratified at the 136th IOC session in Tokyo in July this year.

The Evaluation Commission had visited Mumbai in October last year to study the feasibility of hosting the Session in Mumbai.

“We have chosen India because it is the second most populous nation in the world, with a very young population and a huge potential for Olympic sport,” IOC President Thomas Bach said.

“We want to encourage and support the National Olympic Committee of India and all the National Federations to promote and strengthen Olympic sport in the country,” he added.

India had hosted an IOC session way back in 1983 in New Delhi.

“The year 2023 will be significant for India as it coincides with the 75th anniversary of Indian independence. Hosting the IOC Session in Mumbai would put the Olympic Movement at the heart of those celebrations,” an IOC statement said.",other sports,https://www.thehindu.com/sport/other-sports/y5l6g0/article30988007.ece/ALTERNATES/LANDSCAPE_615/THNAKNITAAMBANIWITHTHOMASBACH,https://www.thehindu.com/sport/other-sports/mumbai-set-to-host-international-olympic-committee-session-in-2023/article30988008.ece
6,2020/03/05,Alluring Silver claims feature,"A letter from the Editor

Dear subscriber,

Thank you!

Your support for our journalism is invaluable. It’s a support for truth and fairness in journalism. It has helped us keep apace with events and happenings.

The Hindu has always stood for journalism that is in the public interest. At this difficult time, it becomes even more important that we have access to information that has a bearing on our health and well-being, our lives, and livelihoods. As a subscriber, you are not only a beneficiary of our work but also its enabler.

We also reiterate here the promise that our team of reporters, copy editors, fact-checkers, designers, and photographers will deliver quality journalism that stays away from vested interest and political propaganda.

Suresh Nambath",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/alluring-silver-claims-feature/article30992514.ece
7,2020/03/05,Commodus expected to score,"Commodus, who has been well prepared, is expected to score in the Manas Sarovar Trophy (1,400m), the main event of the races to be held here on Friday (March 6).

False rails (width about 5.5m from 1,600m to the winning post) will be in position.

1. KARWAR PLATE (Div. II), (1,400m), rated 00 to 20, 1.15 pm: 1. Eco Friendly (7) M. Naveen 60, 2. Shaktiman (9) S. John 60, 3. Brightside Of Life (5) R. Marshall 59, 4. Desert Gilt (1) R. Ravi 59, 5. Only Prince (6) A. Imran 58, 6. Silent Ruler (11) Antony 57.5, 7. Apthamitra (2) Rayan 56, 8. Duty Call (4) Darshan 56, 9. El Matador (10) Naveen Kumar 55, 10. Sultana (8) T.S. Jodha 55 and 11. Astron (3) Arshad 54.

1. Silent Ruler, 2. Eco Friendly, 3. Duty Call

2. MARCH PLATE (1,200m), maiden 3-y-o only, (Terms), 1.45: 1. Ansaldo (1) Jagadeesh 55, 2. Morganite (3) Arshad 55, 3. Perfect Perfecto (9) Srinath 55, 4. Phoenix Surprise (2) Antony 55, 5. Shivalic Gold (4) Chetan G 55, 6. Successful Affair (8) P.S. Chouhan 55, 7. Excellent Queen (6) David Egan 53.5, 8. Hitomi Sakuma (10) Ajeet Kumar 53.5, 9. Speaking Of Skies (5) Darshan 53.5, 10. Star Hopper (11) Trevor 53.5 and 11. Sweet Kiss (7) Bhawani Singh 53.5.

1. Excellent Queen, 2. Star Hopper, 3. Ansaldo

3. ICEBREAKER PLATE (1,600m), rated 15 to 35, 2.15: 1. Fictioneer (1) S. John 60, 2. Apollo Bay (9) Chetan G 58.5, 3. Chantelle (4) R. Marshall 58, 4. Custom Cut (6) Trevor 57.5, 5. Track Striker (3) Jagadeesh 57, 6. Hidden Soldier (5) Ajeet Kumar 56.5, 7. He’s The One (2) Darshan 56, 8. Richmond Hill (10) Sai Kiran 56, 9. My Vision (8) Nazerul 55, 10. Green Channel (7) Rayan 54.5 and 11. Jai Vikram (11) R. Manish 52.

1. Fictioneer, 2. Custom Cut, 3. My Vision

4. KARWAR PLATE (Div. I), (1,400m), rated 00 to 20, 2.45: 1. Adela (2) Chetan G 60, 2. Sir Piggot (3) Rayan 59.5, 3. Barog (11) Arvind Kumar 59, 4. Hawking (10) S. John 59, 5. South Bell (5) Shreyas 59, 6. Bazinga (7) Antony 58.5, 7. Fierce Fighter (4) A. Imran 58.5, 8. Lovely Sierra (6) Selvaraj 58, 9. Winx (8) T.S. Jodha 58, 10. Altair (1) M. Naveen 57.5, 11. Sri Lakshmi (12) Naveen Kumar 57 and 12. Noble Splendor (9) Nazerul 56.5.

1. Sir Piggot, 2. Hawking, 3. Adela

5. BECKET PLATE (1,600m), rated 30 to 50, 5-y-o & over, 3.15: 1. Masada (8) T.S. Jodha 60, 2. Brooklyn Supreme (1) Chetan K 58, 3. Le Marc (4) A. Imran 57.5, 4. Astral Force (10) Antony 57, 5. Spirit Bruce (2) R. Manish 56.5, 6. Dreams United (6) Arshad 56, 7. Back Of Beyond (5) Jagadeesh 55.5, 8. Marco Polo (11) R. Marshall 54.5, 9. Duxton (12) Darshan 54, 10. Incitatus (9) P.S. Chouhan 53.5, 11. Mariachi (3) Irvan 52.5 and 12. Flirting Eyes (7) Nazerul 52.

1. Astral Force, 2. Incitatus, 3. Brooklyn Supreme

6. DR. K.T.B. MENON MEMORIAL TROPHY (Div. I), (1,200m), rated 30 to 50, 3.45: 1. Skyfire (10) Irvan 60, 2. Debonair (3) A. Imran 58, 3. The Preacher (8) Chetan K 57, 4. Singhsaab (11) T.S. Jodha 56.5, 5. Harmonia (9) Arvind Kumar 56, 6. Jersey Legend (5) I. Chisty 56, 7. Winall (6) Antony 56, 8. Emidio (12) Naveen Kumar 54.5, 9. Fotogenic (1) Darshan 54.5, 10. Sandarina (4) Trevor 54.5, 11. Alexandre Dumas (7) Ajeet Kumar 54 and 12. Indian Democrat (2) Md. Aliyar 54.

1. Indian Democrat, 2. Sandarina, 3. Skyfire

7. MANAS SAROVAR TROPHY (1,400m), rated 60 & above, 4.15: 1. Psychic Warrior (6) Jagadeesh 60, 2. Attorney General (5) S. John 59.5, 3. Super Success (1) Sai Vamshi 58.5, 4. Set To Win (8) M. Naveen 57, 5. Depth Charge (3) Sai Kiran 56.5, 6. Corona Del Corsa (7) Darshan 54, 7. Fire Glow (4) T.S. Jodha 52.5, 8. Commodus (10) Trevor 51.5, 9. Torsoro (9) R. Manish 51.5 and 10. Blue Moon (2) I. Chisty 51.

1. Commodus, 2. Torsoro, 3. Blue Moon

8. DR. K.T.B. MENON MEMORIAL TROPHY (Div. II), (1,200m), rated 30 to 50, 4.45: 1. Slice Of Heaven (9) R. Marshall 60, 2. Agnar (2) Darshan 59.5, 3. On The Trot (7) S. John 59, 4. Port Of Beauty (5) Antony 59, 5. Sharp Response (3) M. Naveen 58, 6. Black Whizz (4) T.S. Jodha 57.5, 7. Memoriter (12) Chetan K 57.5, 8. Habanero (10) Khurshad Alam 57, 9. Ozark (1) Md. Aliyar 57, 10. Stroke Of Genius (11) Rayan 57, 11. Up Front (6) Vaibhav 57 and 12. Silken Striker (8) R. Manish 56.5.

1. On The Trot, 2. Port Of Beauty, 3. Slice Of Heaven

9. HONAVAR PLATE (1,200m), rated 15 to 35, 5-y-o & over, 5.15: 1. Rudram (8) Vivek 60, 2. Hunters Moon (9) Ankit Yadav 59.5, 3. Ispelldangertoall (1) M. Naveen 58.5, 4. Zehnaseeb (2) T.S. Jodha 58.5, 5. Girl With Pearl (4) Darshan 57.5, 6. Tyto Alba (12) R. Ravi 57.5, 7. She’s Superb (11) Chetan G 55.5, 8. Soviet Union (3) Sai Kiran 55, 9. Bella Mamma (10) Naveen Kumar 54, 10. Glorious Days (5) Jagadeesh 54, 11. Perfect King (7) Arshad 54 and 12. Nerva (6) Nazerul 53.

1. Zehnaseeb, 2. She’s Superb, 3. Prefect King

Day’s best: Fictioneer

Double: Excellent Queen - Commodus

Jkt: 5, 6, 7, 8 and 9; Tr (i): 1, 2 and 3; (ii): 4, 5 and 6; (iii): 7, 8 and 9.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/commodus-expected-to-score/article30991563.ece
8,2020/03/05,"Silver Ikon, Anne Boleyn, Benediction and Tartufo shine","Silver Ikon, Anne Boleyn, Benediction and Tartufo shone when the horses were exercised here on Thursday morning (March 5).

Inner sand:

600m: Kvasir (Arvind) 40. Strode out well. Land Of Liberty (rb) 40.5. Moved well.

1000m: Sir Jersey (Chetan K), Redoubtable (Antony) 1-7.5, 600/39.5. They moved impressively.

1200m: Compliance (M. Naveen) 1-24.5, 1,000/1-9.5, 600/41. Moved freely.

Outer sand:

600m: Sahara (A. Imran) 45.5. Easy. Cameleons Image (A. Imran) 43.5. In fine trim. Temple Dancer (rb) 45. Moved on the bit. George Burling (rb) 46. Easy. Snow Queen (Nazerul) 46. Moved freely. Capstone (Chetan G), Hawking (Shiva K) 44.5. Former started four lengths behind and finished level.

1000m: Excellent Sorrento (Gnaneshwar) 1-13, 600/43. Strode out well. Silver Ikon (P. Ramesh) 1-11, 600/43. Impressed. Johnny Bravo (rb) 1-15.5, 600/45.5. Moved freely. Benediction (Irvan) 1-10.5, 600/41.5. In fine nick.

1200m: Anne Boleyn (A. Imran), Rafa (Rayan) 1-26.5, 1,000/1-11, 600/43. Former moved attractively. Little Joe (Rayan), Top News (A. Imran) 1-28.5, 1,000/1-13, 600/44. Former finished three lengths ahead. Shinning Magic (rb), Sirius (rb) 1-30, 1,000/1-13.5, 60044. They moved impressively.

1400m: Manchester (Shiva K) 1-45.5, (1,400-600) 59. Eased up.

Gate practice - inner sand:

1400m: Tartufo (R. Marshall), Smoke The Grass (rb), Celestial Cloud (Aliyar) 1-32, (1,400-600) 51. First named impressed. Mistletoe (M. Naveen), Gerontocrat (Antony), Tenali (rb) 1-34.5, (1,400-600) 54. First named pleased. Sea Of Cortez (Nazerul), 1-42.5, (1,400-600) 1-0. Jumped out well. Comeonson (rb) 1-47.5, (1,400-600) 58. Took a good jump. Another Rainbow (Irvan), Prince Corporate (P. Mani) 1-38, (1,400-600) 51. Former finished six lengths ahead. Aztec Queen (Shiva K), Propine (Rayan) 1-37, (1,400-600) 54.5. Former finished five lengths ahead.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/silver-ikon-anne-boleyn-benediction-and-tartufo-shine/article30991281.ece
9,2020/03/05,"Dazzling Star, Barack and Baku show out","Mumbai: Dazzling Star, Barack and Baku showed out when the horses were exercised here on Thursday (March 5) morning.

Inner sand

600m: Between Friends (rb) 38. Moved freely.

800m: Enlightened (rb), Gabriel (Merchant) 52, 600/39. Former was one length better. Thomas Hardy (Kadam), Soaring High (Akshay) 53, 600/39. They moved level freely. Divija (V.Jodha), Titanium (C.S.Jodha) 53, 600/39.5. Former was easy while the latter was urged to end level. Anoushka (Merchant), Colosseum (rb) 53.5, 600/40. Former finished well clear. Touch Of Faith (Nicky Mackay), Dharasana (S.Amit) 52.5, 600/39.5. They moved neck and neck freely.

1000m: Giant Star (Kamble), Auspicious (Peter) 1-6, 800/51, 600/37. Former finished a distance ahead. Grand Architect (J.Chinoy), Pleiades (rb) 1-10, 800/55, 600/40.5. Former ended three lengths in front. Kildare (C.S.Jodha), White River (Nicky Mackay) 1-6, 800/52, 600/39. They moved level freely. Arizona Pie (Neeraj) 1-10.5, 600/42. Easy. Dashing Image (A.Gaikwad) 1-8, 800/54, 600/41. Slightly urged. Summer Night (Nicky Mackay), Maplewood (C.S.Jodha) 1-7, 800/52, 600/38. They moved neck and neck freely. Baku (J.Chinoy), Mikayla’s Pride (Nazil) 1-5, 800/51.5, 600/38.5. Former strode out well and finished four lengths ahead. Seasons Greetings (Kharadi), Royalty (Trevor) 1-12, 600/42. Pair easy. Minx (Neeraj), Arcadia (Kharadi) 1-9.5, 800/54.5, 600/40.5. Pair moved level freely.

1200m: Sunrise Ruby (Nazil) 1-21, 1000/1-6, 800/53, 600/41. Worked well. World Is One (Late Knight Superior) (David Egan) 1-20, 1000/1-6.5, 800/53, 600/40. Moved attractively. Barack (Trevor), Mozart (Kharadi) 1-20, 1000/1-5, 800/51, 600/39. Former made up three lengths and finished six lengths ahead.

Gate practice noted on the inner sand

1000m: Aira (Bhawani), Magical Journey (Rupesh) 1-12, 800/56, 600/42. Former ended three lengths in front. Polaris (A.Prakash), Soldier Of Fortune (Nazil) 1-6, 800/52, 600/40. They were pushed and former finished four lengths ahead. Marrakesh (V.Jodha), Sakara (Nicky Mackay) 1-8, 800/54, 600/41.5. Both jumped out well and finished level. In Contention (Zervan), Dazzling Eyes (Hamir) 1-12, 800/56, 600/42. Former was slowly off by four lengths and finished level. Dazzling Star (app), Allahuddin Khilji (Bhawani) 1-2, 800/49, 600/38. Former finished a distance ahea. Stars For You (Nazil), Hilad (rb) 1-7, 800/53.5, 600/40.5. Former finished five lengths ahead.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/dazzling-star-barack-and-baku-show-out/article30991265.ece
