,Date,Title,Content,Category,Image_link,Article_link
0,['1/04/2020'],Hansika becomes first south actress to get her own GIFs,"To those on social media, the best thing that has happened to humankind since emojis are GIFs. Looks like Hansika thought so, too, and she has now got her own set of GIFs. The actress is said to be the first south actress to have her own set of exclusive GIFs on social platform.“I like interacting through expressions and I love using GIFs. So, my team said I should think of having my own GIFs,” says Hansika, “We’ve been working on it for four months now. Until yesterday, about 270 of the GIFs have been uploaded and we’ve got over 53.5mn views.”So, what was the process of getting her own GIFs like? “My team worked together with an online GIF database on this. It might look easy, but the minute you are in front of the camera, you don’t know where to start and what to do,” she says, “I was shooting for two films in Hyderabad at that time and allocated half a day to shoot these GIFs. There are certain regulations, like you have to wear a particular dress because not all colours are allowed. You have to follow the mood board. They had come with certain suggestions and I had my own ideas, too. For example, I wanted to have GIFs for Happy Birthday, New Year, Ganesh Chaturthi, Good Morning, Wake Up and even Darling from the song Darling Dambakku (Maan Karate) because that step is so famous.”A baby crying, asking to be let outMost of them were tough, but #pokerfaceon was the most difficult because I’m not like that. But many people use this GIF, especially now, when they are asked ‘how’s quarantine going?’",entertainment,"https://static.toiimg.com/thumb/msid-74917164,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-679252/74917164.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/hansika-becomes-first-south-actress-to-get-her-own-gifs/articleshow/74917164.cms
1,['1/04/2020'],"save water: Increased water use during lockdown, so reduce, reuse and recycle","Reduce

water usage

Re-use and recycle

Avoid chemical cleansers, go natural

Use reject from water purifiers

Wastage is 100 times your drinking needs

SMALL STEPS TO REDUCE WATER USE

Redirect washing machine drain to clean toilet bowl

Use RO reject to mop, water plants

Fit aerators to taps

In many parts of the country, the lockdown owing to the corona crisis is going to spiral into another big issue — water scarcity. With a lion’s share of people still reliant on fresh water and no concept of recycle and reuse in practice, staying put at home has increased everyone’s consumption patterns multi-fold.AR Shivakumar, former scientist, Karnataka State Council for Science and Technology, Indian Institute of Science and water management advisor says, “There has been a surge in the domestic requirement, and with the depletion of groundwater, it becomes every citizen’s responsibility to save water .”“The mantra is to use less and reuse more. So, collect the water that would be poured down the drain and use it for another purpose. When washing vegetables and fruits don’t do it under running water, soak them for a while in a dish and then wash. This water can be used later, to soak dirty vessels, or even for the first wash of utensils. Also, do not scrub dishes under running water,” advises Odette Katrak, co-founder Beautiful Bengaluru.“Every day, we flush down 30-50 litres of freshwater, per person, down our toilets. Substitute this with the water drained out during washing cycles of the washing machine. A washing machine uses 20%-22% of your daily water requirement, while toilet and washing combined uses 40-50%. You can save 20% by diverting the machine’s water outlet into your toilet bowl,” says Shivakumar. You can also reduce the amount of water in the flush tank by putting a one litre pet bottle filled with sand in it, says Lalithamba BV. Odette adds, “Water from washing pulses can be used to rinse dishes or water plants, but not to mop floors. Based on this, I evolved a water needs hierarchy framework depicting what secondary sources can be matched to certain needs, depending on whether clear, cloudy, soapy or muddy water would suffice.”“Use natural cleansers to wash clothes, mop, and clean utensils. Unlike chemical detergents, these do not lather much and the water left thereafter, can be repurposed. We use the washing machine drain to water plants. Since the cleansers are natural and safe, there’s no harm done to the plants,” says Lalithamba.“For every 10%-15% of drinking water consumed by using a reverse osmosis (RO) purifier, 80% gets flushed out as reject. On average, a family uses 20-30 litres of water for drinking and cooking, which means for every 100 litres of water, you only get 20 that you can consume,” says Shivakumar. Odette adds, “Collect RO reject and use for mopping, watering plants, and cleaning the kitchen and basin, among others.”On average, a home of four people uses 30,000 litres per month, meaning 250 litres per person per day. Of this, hardly 3-4 litres is consumed, and almost 100 times of the water consumed is being flushed down.",bengaluru,"https://static.toiimg.com/thumb/msid-,width-1070,height-580,imgsize-,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/bengaluru/increased-water-use-during-lockdown-so-reduce-reuse-and-recycle/articleshow/74919094.cms
2,['1/04/2020'],"Sukriti Kakar: Sukriti Kakar: Beyoncé, Blake Lively are my fashion icons","Just like the West, Bollywood singers and performers like to step out in fashionable attires and glamorous outfits and Bollywood singer Sukriti Kakar is no exception to that rule. Known for her impeccable sense of style and pretty looks, Sukriti recently talked to Bombay Times about her fashion icons and inspirations and this is what she had to say. ""A lot of people have inspired me in terms of fashion and I have always been bit of a fashion enthusiast myself and have my own style statement. Also, I have a team that puts together my looks and does a fabulous job out of it. So, over the years, a lot of people have been my fashion icons but if I have to pick names then that would be Beyoncé, Blake Lively and many more such iconic celebrities.""With the kind of clothes she wears both on and off camera, it comes as no surprise that Sukriti considers these global stars her fashion icons.",entertainment,"https://static.toiimg.com/thumb/msid-74920761,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-48740/74920761.jpg",http://timesofindia.indiatimes.com//entertainment/hindi/music/news/sukriti-kakar-beyonc-blake-lively-are-my-fashion-icons/articleshow/74920761.cms
3,['1/04/2020'],"Nimrat Kaur: I was renovating my new house in Bandra, but my plans have been put on hold after the lockdown","Life has come to a pause for most of us, and everyone is finding a new rhythm in the midst of the ongoing coronavirus crisis. Talking to BT, actress Nimrat Kaur says, “It took me a couple of days to get a grip on what this lockdown entails and then I figured out a routine. I have two cats, but they are the least of my problems now. I live alone and so, I am doing everything on my own.” The actress was planning to move into her new apartment in Bandra in April, but the #CoronaScare and the current lockdown has put her plans on hold. Nimrat, who currently lives in Santacruz, says, “I was renovating my new house in Bandra, but my plans have been put on hold and I obviously can’t shift in April.”She adds, “Being at home all day, I have found a rhythm. I wake up very early and see the sunrise. I do my yoga practice in the morning, followed by all the household chores. I make quickish meals for myself. In the evening, I watch the sunset. My building has a rooftop and residents can access that. So, that’s the only respite.”",entertainment,"https://static.toiimg.com/thumb/msid-74921096,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-41579/74921096.jpg",http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/nimrat-kaur-i-was-renovating-my-new-house-in-bandra-but-my-plans-have-been-put-on-hold-after-the-lockdown/articleshow/74921024.cms
4,['1/04/2020'],"Bollywood Quarantined: Hrithik Roshan learns piano, Sonam Kapoor shares pic with hubby, Diana Penty posts a throwback photo, Neil Nitin Mukesh poses with an cute ponytail","The outbreak of Coronavirus has brought the whole world to a standstill. A lockdown has been imposed in several countries to curb the spread of the disease, including India. This made Bollywood actors explore new things and learn new skills by being at home. The stars have been sharing pictures and videos of what they are doing their quarantine period.And now, we take a look at what the actors did on Tuesday. Hrithik Roshan decided to learn piano during the 21-day lockdown. He shared a video of the same on his Instagram . In the caption, he stated that it is great for activating both the sides of the brain. Check out the video here: Sonam Kapoor is spending time with her hubby Anand Ahuja at their home. And like always, the actress is giving everyone major couple goals by sharing pictures with Anand. Well, take a look at her Tuesday's Instagram post: Karisma Kapoor enjoyed the sunset from her balcony. The actress posted a picture on her Instagram and she looked fresh as a daisy. ""Sun kissed solitude..🌞 #stayhome #keepeveryonesafe"" Diana Penty shared a childhood picture of herself where she can be seen wrapped in a towel with a shower cap. The actress looked absolutely adorable and we can't stop gushing over it! She captioned the post, ""Current mood 🧖🏻‍♀️ . #Throwback""After impressing her father with a chicken recipe, Huma Qureshi on Tuesday made, ""Tamatar Ka Shorba"" and it looked delicious! Neil Nitin Mukesh took to his Instagram to share a cute picture with his baby daughter. He captioned the post, ""To convince her to make a ponytail, I had to make one first. 😋😉. #dadysgirl #myall❤️"".Well, here's what Shilpa Shetty , Bipasha Basu and other celebrities did on Tuesday.Meanwhile, COVID-19 has brought the world to a standstill. As there is no cure for the disease, staying at home and avoid getting infected is is the only way to be safe.",entertainment,"https://static.toiimg.com/thumb/msid-74921116,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-103820/74921116.jpg",http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/bollywood-quarantined-hrithik-roshan-learns-piano-sonam-kapoor-shares-pic-with-hubby-diana-penty-posts-a-throwback-photo-neil-nitin-mukesh-poses-with-an-cute-ponytail/articleshow/74921075.cms
5,['1/04/2020'],Rosogolla to sandesh: Customers rush for sweets as shops reopen in Kolkata,"You can keep sweets away from a Bengali, but you can’t keep a Bengali away from sweets. After a brief yet unexpected separation, Bengalis reunited with their oh-so-favourite mishti on Tuesday as a few renowned sweet chains resumed business, following a green signal from the government. Food app delivery boys queued up at shop counters on Day 1 as online demand surged. Within noon and 4 pm -- the altered business hours for sweet shops -- rosogolla, doi, sandesh, peda, kalakand and gulab jamun flew off the shelves.Welcoming the move, Sudip Mullick, owner of Balaram Mullick and Radharaman Mullick, said, “Thanks to the government and our CM for understanding the plight of sweet makers. This decision will save millions of small dairies and tonnes of milk that was going waste. We are offering our regular as well as signature sandesh. And not to mention, rosogollas.”These shops are taking several precautions to ensure high safety standards. While masks and sanitisers are a must for staff, customers are being provided with hand sanitisers too. To ensure safe distance between customers, some shops have also created markings on the floor while others are asking patrons to wait outside the shop to ensure there’s no contamination.Gupta Bothers, which has sweets like peda, kalakand, sandesh and some namkeen items on sale, is focusing mainly on home delivery through apps to avoid any physical touch or contamination. Owner Muktesh Gupta said, “Our in-house staff are adhering to all hygiene norms while preparing and handling the sweets. In the lockdown period, we will be mostly delivering sweets as we don’t want customers to enter our shops. If someone visits, they can wait for their order to be delivered outside. This is a step we have taken to avoid any risk of contamination.”At Balaram Mullick and Radharaman Mullick outlets, hand sanitisers are available on counters for the customers. Mats have been strategically placed on the floor to make sure patrons stand at a safe distance from each other. Most ""Bengalis have a sweet tooth. Popular shops are ensuring proper hygiene and we trust them. I’m so happy that sweet shops are back. Now we have something to brighten up our mood amid lockdown, said Punam Gupta, a Bhawanipore resident.However, it is mostly the bigger chains that have reopened for now. Many traditional and revered north Kolkata shops – including KC Das, Putiram, Jashoda, Girish Chandra and Nakur Chandra Sweets -- are not ready to start yet, fearing safety and labour issues. “We are not thinking about business now. Our main concern is safety. We’ve been advised to stay at home and we are following that to the T. It is difficult to avoid physical contact during transactions and delivery of sweets, so it is best to reopen once the lockdown is over. Also, keeping the shop open just for four hours will hardly help our business,” said Prajesh Nandy, owner of Girish Chandra and Nakur Chandra Sweets.A few sweet shops like New Naba Krishna Guin in Bowbazar will remain open albeit with limited stocks. Owner Supravat Dey said, “We will only allow customers wearing masks inside the shop. Not more than two persons will be allowed inside at one point. We have also kept hand sanitiser for customers. A distance of three feet will be maintained between staff and patrons.” Since most of their staff have headed home in view of the lockdown, the stocks are being prepared by just three labourers. On offer are Ram bonde, rosogolla and a few types of sandesh.1. Sweet makers and staff at shops to wear masks2. They will sanitise their hands while making or serving sweets3. Hand sanitisers to be provided to customers4. Not more than two to three persons allowed to enter the shop at a time5. Markings on the floor to ensure safe distance between customers1. Rosogolla2. Tok/mishti doi3. Plain Sandesh4. Peda5. Kalakand6. Gulab jamun7. Samosa (available at a few shops post lunch hours as a snack item before they close down, amount of samosas churned out will be limited)",life-style,"https://static.toiimg.com/thumb/msid-74918640,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-199114/74918640.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/rosogolla-to-sandesh-customers-rush-for-sweets-as-shops-reopen-in-kolkata/articleshow/74918640.cms
6,['1/04/2020'],Rosogolla to sandesh: Customers rush for sweets as shops reopen in Kolkata,"Safety first

Smaller shops cautious

Precautions being taken by sweet shops

Selling like hot cakes

You can keep sweets away from a Bengali, but you can’t keep a Bengali away from sweets. After a brief yet unexpected separation, Bengalis reunited with their oh-so-favourite mishti on Tuesday as a few renowned sweet chains resumed business, following a green signal from the government. Food app delivery boys queued up at shop counters on Day 1 as online demand surged. Within noon and 4 pm -- the altered business hours for sweet shops -- rosogolla, doi, sandesh, peda, kalakand and gulab jamun flew off the shelves.Welcoming the move, Sudip Mullick, owner of Balaram Mullick and Radharaman Mullick, said, “Thanks to the government and our CM for understanding the plight of sweet makers. This decision will save millions of small dairies and tonnes of milk that was going waste. We are offering our regular as well as signature sandesh. And not to mention, rosogollas.”These shops are taking several precautions to ensure high safety standards. While masks and sanitisers are a must for staff, customers are being provided with hand sanitisers too. To ensure safe distance between customers, some shops have also created markings on the floor while others are asking patrons to wait outside the shop to ensure there’s no contamination.Gupta Bothers, which has sweets like peda, kalakand, sandesh and some namkeen items on sale, is focusing mainly on home delivery through apps to avoid any physical touch or contamination. Owner Muktesh Gupta said, “Our in-house staff are adhering to all hygiene norms while preparing and handling the sweets. In the lockdown period, we will be mostly delivering sweets as we don’t want customers to enter our shops. If someone visits, they can wait for their order to be delivered outside. This is a step we have taken to avoid any risk of contamination.”At Balaram Mullick and Radharaman Mullick outlets, hand sanitisers are available on counters for the customers. Mats have been strategically placed on the floor to make sure patrons stand at a safe distance from each other. Most ""Bengalis have a sweet tooth. Popular shops are ensuring proper hygiene and we trust them. I’m so happy that sweet shops are back. Now we have something to brighten up our mood amid lockdown, said Punam Gupta, a Bhawanipore resident.However, it is mostly the bigger chains that have reopened for now. Many traditional and revered north Kolkata shops – including KC Das , Putiram, Jashoda, Girish Chandra and Nakur Chandra Sweets -- are not ready to start yet, fearing safety and labour issues. “We are not thinking about business now. Our main concern is safety. We’ve been advised to stay at home and we are following that to the T. It is difficult to avoid physical contact during transactions and delivery of sweets, so it is best to reopen once the lockdown is over. Also, keeping the shop open just for four hours will hardly help our business,” said Prajesh Nandy, owner of Girish Chandra and Nakur Chandra Sweets.A few sweet shops like New Naba Krishna Guin in Bowbazar will remain open albeit with limited stocks. Owner Supravat Dey said, “We will only allow customers wearing masks inside the shop. Not more than two persons will be allowed inside at one point. We have also kept hand sanitiser for customers. A distance of three feet will be maintained between staff and patrons.” Since most of their staff have headed home in view of the lockdown, the stocks are being prepared by just three labourers. On offer are Ram bonde, rosogolla and a few types of sandesh.1. Sweet makers and staff at shops to wear masks2. They will sanitise their hands while making or serving sweets3. Hand sanitisers to be provided to customers4. Not more than two to three persons allowed to enter the shop at a time5. Markings on the floor to ensure safe distance between customers1. Rosogolla2. Tok/mishti doi3. Plain Sandesh4. Peda5. Kalakand6. Gulab jamun7. Samosa (available at a few shops post lunch hours as a snack item before they close down, amount of samosas churned out will be limited)",kolkata,"https://static.toiimg.com/thumb/msid-,width-1070,height-580,imgsize-,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/kolkata/rosogolla-to-sandesh-customers-rush-for-sweets-as-shops-reopen-in-kolkata/articleshow/74918827.cms
7,['1/04/2020'],Salman Khan won't be able to attend nephew Abdullah's funeral due to lockdown,"Early yesterday, Salman Khan dedicated a post to his nephew, Abdullah Khan , on social media. The message, which read, “Will always love you…” was in loving memory of the 38-year-old, who had died in Mumbai on Monday.Talking about Abdullah’s demise, Salman’s manager Jordy Patel told BT, “He died of heart failure following severe lung infection.” While there were rumours that Abdullah had died of coronavirus, Jordy clarified that Abdullah had “tested negative” for it.Like Salman, Abdullah, too, was a fitness enthusiast and was extremely close to the Bharat actor and his family. The duo would often workout together. He was also a regular at the actor’s birthday parties and family celebrations.According to reports, Abdullah, who ran a business in Mumbai, was admitted to a private hospital in Andheri a couple of days ago, after he complained about feeling uneasy. On Salman's suggestion, they later shifted him to a hospital near the former’s Bandra home.However, the actor is extremely upset that he won’t be able to attend Abdullah’s funeral. “Salman is at his farmhouse in Panvel and because of the nationwide lockdown, he won’t be able to travel. The body has been taken to Indore, Abdullah’s hometown, in an ambulance. Salman will visit the family later,” informed Jordy.Meanwhile, Salim Khan told BT, “Abdullah mere bhanje ka beta tha. Even in these times of a lockdown, the procedures of all the paperwork went smoothly. We took all the necessary permissions before the body left for Indore from Mumbai. Abdullah was living in Mumbai and he was very close to all of us.”",entertainment,"https://static.toiimg.com/thumb/msid-74919068,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-41690/74919068.jpg",http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/salman-khan-wont-be-able-to-attend-nephews-funeral-due-to-lockdown/articleshow/74919068.cms
8,['1/04/2020'],April Fool: Malaal actor Meezaan remembers a prank pulled off on him by his close friend,"While India is in a lockdown mode and the world is fighting Coronavirus , a day has arrived that has annually introduced some fun and humour in the lives of the people. On April Fool ’s Day, we spoke with Bollywood newbie Meezaan, the Malaal actor and Javed Jaffrey ’s son. The actor shared a memory on how a close friend of his pulled a wicked prank against him and his friends on April Fool’s Day. He said, “I was driving back home one day and I get a message from a friend saying that he got selected for an MBA course at a renowned foreign university. I got really excited. He said that he is hosting a celebratory dinner at a particular restaurant and is inviting our close buddies to join in. When I reached the restaurant, tried calling him up. Few of my other friends were almost there too. However, soon we received a text from him saying that he pulled a prank against us on the day. We all were so furious that we went to his place and beat him up (laughs).” Ask Meezaan if ever he pulled a prank against someone and he is quick to add, “I did, but I never succeed in these tasks (laughs).”",entertainment,"https://static.toiimg.com/thumb/msid-74908349,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-51457/74908349.jpg",http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/april-fool-malaal-actor-meezaan-jafferi-remembers-a-prank-pulled-off-on-him-by-his-close-friend/articleshow/74908349.cms
9,['1/04/2020'],#Coronaviruslockdown: TikTok star Faisal Shaikh in trouble for shooting a video outdoor,"A written complaint was submitted at the Amboli Police Station and the Cyber Crime Cell, against TikTok star Faisal Shaikh on Monday evening. Advocate Ali Kaashif Khan submitted the complaint alleging that the videos could provoke people to step out during the coronavirus lockdown.The lawyer told BT, “In the video, which Faisal uploaded three days ago, he can be seen venturing out of his building and mouthing a popular Nawazuddin Siddiqui dialogue — ‘Maut ko chhookar tak se wapas aa sakta hoon’. At a time like this, we should be ensuring everyone’s safety by practising social distancing. Instead, Faisal, who is an influencer with so many people following him in India and abroad, is provoking others. There was also another video featuring Faisal along with Hasnain Khan , Sohail and Faiz Baloch out on the streets. I have also mentioned them in my complaint, but they have claimed that their videos are old. Faisal has now deleted the video, but the damage is done.”When we contacted Amboli police station, an official said, “An application has been submitted, we are looking into the matter.”Vishal Thakur, DCP, Cyber Crime Cell, told us, “We have forwarded the application to the Amboli Police Station. An inquiry is on and we are figuring out the technical details pertaining to this matter. We will forward our findings to the jurisdiction concerned.”Incidentally, the TikTok accounts of Faisal and Hasnain were suspended in July 2019, after they posted an objectionable video. And, back then, it was advocate Khan, who had helped them secure bail.When asked why he has now filed a complaint against the same people he had represented last year, Khan replied, “Yes, I represented them as a lawyer and my association with them ended after they secured bail. Yesterday, when a friend showed me their videos, I immediately submitted a complaint, as coronavirus is deadly and people shouldn’t follow their actions blindly. Their TikTok account was reactivated only this month, and within days, they posted a video like this.”Despite repeated attempts, Faisal could not be reached.",tv,"https://static.toiimg.com/thumb/msid-74921493,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-57697/74921493.jpg",http://timesofindia.indiatimes.com//tv/news/hindi/coronaviruslockdown-tiktok-star-faisal-shaikh-in-trouble/articleshow/74921407.cms
