,Date,Title,Content,Category,Image_link,Article_link
0,['27/01/2020'],Reel Kapil vs real Kapil at the Chepauk stadium,"It felt like a match day at the MA Chidambaram Stadium (Chepauk stadium) in Chennai, with live commentary by Krishnamachari Srikkanth. At the crease was Ranveer Singh and bowling to him was Kapil Dev , while the ‘Kapil’s Devils’ from the film 83 was fielding. As the game progressed, Ranveer even managed a hook shot off Kapil’s bowling. Then, they swapped places, with Kapil taking the bat and Ranveer bowling to him. Even as they enjoyed a few moments of cricket at the Chepauk stadium, they chatted about the making of 83 (a film that chronicles Kapil Dev’s journey and India’s historic win at the 1983 World Cup) and memories of the game. Excerpts from the conversation:If you ask of us what we miss about 1983 today, I would say that we miss the energy we had inside the team bus and the dressing room. Those things we miss, sometimes, even more than playing cricket.It’s more than a film. It’s a story that’s probably about one of the most glorious chapters in the history of our nation itself. It even changed the attitude of the nation. Suddenly, Indians looked upon themselves. Because what the Indian team of 83 did was unprecedented and unheard of. I didn’t know half of the things that happened back then. When Kabir sir narrated the story, I was like, ‘Aise ho? Aise thodi? It’s not possible’.One day, Jiiva came to me for tuition. ‘Saar, eppadi aadanum. Konjam sollikudunga, saar!’. I told him, ‘Inga paaru kanna, nee chumma poyi naalu suthu suthu. Sariyayidum’ (laughs).I still remember what Chikka (Srikkanth) sir told me. ‘Chumma kanna moodi suthuda. Patta baghyam, padalenna leghyam’. (laughs).I have said this a million times. There was only one guy who believed from day one of the 1983 World Cup that India could become the world champions and that was Kapil Dev. He taught us the concept of self-belief. Your boss gives you targets, right? It was like that. Roger Binny and I were like, ‘What the heck is this guy talking? Beating West Indies?’. But this guy was so serious about it, man!When we (the players of 1983) were told about making this film, our first reaction was like, ‘No, we don’t want to do that’. Because we felt that we were still young and a story should be about something that happened 50 or 100 years ago. But at the end, everybody, including me, said, ‘Fine, if they want to give us respect and love through the film, then, why not?’.I remember seeing that match (1983 World Cup final) as a school kid. I saw the whole world around me explode and go mad. At that point of time, I didn’t know why the whole world reacted the way it did then. Now, when I make the film 83, I exactly know the reasons why it was like that. It’s one of those stories that’s been staring at our faces for the last 36 years, yet nobody picked it up. I am really glad that none picked it up because that’s why I got a chance to do it.On the first day of the training itself, when the ball came at a certain height, the Natraj shot came naturallyKamal Haasan, who launched the first look poster of the film, said, “I heard about the touching moments that director Kabir Khan told me, which we didn’t know. The cricketers were not even given enough laundry budget and they were supposed to wash their clothes on the tour. We see movies called Avengers with a lot of supermen flying around. But these cricketers are the true avengers. I was also told that there is a very important sad story but very heroic in its own way, which the team had recorded it in the film.”Kamal added, “It is very difficult playing real people. The best thing to do is to be yourself, but respect and admire them. I think Ranveer Singh has done that in whatever little I have seen of the film.Mimicking can be slightly insulting. You need to imbibe the spirit to play a role, and play Kapil Dev. Also, Srikkanth… he’s such an effervescent guy and it is very difficult to emulate him.” Looking at Jiiva he said, “I am keen to see what you’ve done, Jiiva.”He said that, as the filmmaker of Hey Ram, he envied Kabir Khan. “This is the best compliment I can give you. I wish I had directed the film. But I don’t have that much experience in cricket and passion as Kabir Khan. And that’s why I can’t whine about it; instead, I feel proud about it.”",entertainment,"https://static.toiimg.com/thumb/msid-73636309,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1053131/73636309.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/reel-kapil-vs-real-kapil-at-the-chepauk-stadium/articleshow/73636309.cms
1,['27/01/2020'],Listening to the National Anthem before a game gets us charged up: Women’s football league captains,"FacebookTwitterPintrest

Ahead of the launch of Indian Women’s League for football that is currently underway in Bengaluru, we caught up with the captains of the 12 teams. These women, range from some who have been playing the game on a professional level for over two decades, and a few more who are involved in the game even as they pursue their undergraduate courses. Each player, though, is thrilled to be able to captain their team and hope to take back the trophy to their club.Shyama Rani, captain of BBK Dav FC from Punjab, points out that this league, in its fourth season now, is a good start to encouraging women to pursue a career in the game. “We need more such platforms. This first league is a good step. We need to keep at the practices even after the leagues and tournaments in order to move ahead,” she adds. Ashalatha Devi, who hails from Manipur and captains Sethu FC, adds that sponsorship and other such incentives are missing in women’s football. “Players who hail from smaller leagues in men’s football have sporting companies sponsoring their kits and other gear. Not a single player from women’s football has received such a sponsorship. If we get such backing and incentives, parents of women playing football will feel secure. It will also act as an incentive to push girls to pursue the sport,” she adds.Mooting the thought is Amoolya Kamal, captain of Bengaluru United FC, who also questions why men’s football, despite the growing popularity, doesn’t see as many endorsement deals as the cricket team gets. “We need more people to call Sunil Chhetri for an advertisement that is done by Virat Kohli, for instance. While the awareness is growing, there needs to be more push by people on social media, along with more press coverage,” she adds.Anita Rawat, captain of Kickstart FC, believes that it is easy for one to give up in a team sport. So, keeping oneself motivated all the time is important. “Youngsters who may not be able to perform well on a certain day or week might be asked to sit on the bench during games. This can bring one’s morale down and can even get them to consider quitting the sport. Instead, they should look at the seniors and get inspired,” she adds. Priya Mistry, captain of Baroda Football Academy, reiterates, “It is a team game. Whether you’re on the field or on the bench, you remain a part of the team and you must never lose focus. Dedication and hard work is important. When you have that opportunity, be proud and patient when standing up to the task.”Ashalatha says it is the National Anthem that inspires her, a sentiment that others agree upon too. “When I enter the ground and we sing our National Anthem, I get goosebumps and get emotional. The outcome of that feeling itself is important to give me that strength,” she says.Poli Koley, captain of Sreebhumi FC, Kolkata, says it was the Indian team jersey that she received a week before her father succumbed to cancer that keeps her inspired. “My father was bedridden, but he had tears in his eyes when he saw my name in the newspaper. So, when I got back home, I gave him my jersey to wear. I want to reach higher and ensure my father's dreams for me are realised.”Others agree that the Indian team jersey is a big motivation. Amoolya says, “When I got the number 14 jersey for India, I got emotional and my eyes welled up with tears, as I got to realise my dream. From that day, I’ve always prayed to the jersey, irrespective of which team I am playing for. The little prayer gives me a lot of confidence in myself.”The captains agree that women’s football is taking small steps towards growing bigger. But, there is a lot that needs to change, and they believe that begins with the approach and mindsets of parents. Amoolya, who is a coach too, says, “When it comes to women’s football, parents play an important role. Many parents think ‘usse lag jayega’ and also ‘puberty ke time pe kya meri bachchi khel sakti hai’, I have had many parents tell me that it is better if I coach as opposed to men coaching their daughters. This mindset needs to change. Not many girls choose football, so when someone has chosen that path, parents need to support her, instead of creating roadblocks.”- (With inputs from Hansy.Sanctis@timesgroup.com)",life-style,"https://static.toiimg.com/thumb/msid-73634701,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-344721/73634701.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/listening-to-the-national-anthem-before-a-game-gets-us-charged-up-womens-football-league-captains/articleshow/73634484.cms
2,['27/01/2020'],Bengaluru’s Republic day parade was nothing short of a spectacle,"The 71st Republic Day parade kicked off successfully at Manekshaw Parade Ground on Sunday amidst high security. Governor Vajubhai Vala unfurled the national flag and spoke about the various successful welfare programmes in the state. The enthusiastic crowd got to witness a spectacular march past, apart from other cultural performances and eye-catching stunts by the defence personnel which included motorbike stunts by the Army Service Corps Tornadoes, brickwall jump, tubelight Jump, path of fire. There was also an anti-terrorist operations mock-drill by the Garuda Squad.",entertainment,"https://static.toiimg.com/thumb/msid-73634995,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-242575/73634995.jpg",http://timesofindia.indiatimes.com//entertainment/events/bangalore/bengalurus-republic-day-parade-was-nothing-short-of-a-spectacle/articleshow/73634122.cms
3,['27/01/2020'],Bengaluru’s Republic day parade was nothing short of a spectacle,"The 71st Republic Day parade kicked off successfully at Manekshaw Parade Ground on Sunday amidst high security. Governor Vajubhai Vala unfurled the national flag and spoke about the various successful welfare programmes in the state. The enthusiastic crowd got to witness a spectacular march past, apart from other cultural performances and eye-catching stunts by the defence personnel which included motorbike stunts by the Army Service Corps Tornadoes, brickwall jump, tubelight Jump, path of fire. There was also an anti-terrorist operations mock-drill by the Garuda Squad.In Video: Glimpses from Bengaluru’s Republic day parade",bengaluru,"https://static.toiimg.com/thumb/msid-73634995,width-1070,height-580,imgsize-242575,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/bengaluru/bengalurus-republic-day-parade-was-nothing-short-of-a-spectacle/articleshow/73635049.cms
4,['27/01/2020'],"Move over ‘ghosting’ and ‘catfishing’, dating terms now have pop culture references","Trying to find bae? Then focus on how you communicate with your special someone. That online dating has kind of changed the way people meet and connect is no secret. Interestingly, whether or not you follow the new lingo, there is a term to describe all your adventures (or misadventures). A closer look at words like ‘ghosting’ and ‘breadcrumbing’ also shows how pop culture as well as our favourite movie and telly characters have influenced the online dating lexicon. So, if you’re game for upgrading your vocabulary, here’s a ready reckoner…Yes, that’s right. ‘Kanye-d’ is inspired by American rapper Kanye West. This refers to a situation when you’re on a date or in a relationship with someone, but you don’t get to talk about yourself at all, because the other person is busy bragging about himself or herself.“I heard that he Kanye-d her on their first date itself.”Picture this: You’re finally with your dream girl or guy, and suddenly, there comes a red flag. He or she turns out to be a completely different personality, similar to the lead characters of Strange Case of Dr Jekyll and Mr Hyde. Inspired by their personality differences, ‘Jekylling’ is referred to someone who becomes nasty if you turn them down over a small thing.“It was all cool till she started jekkylling me when I cancelled our dinner date.”This term is inspired by actress-director Phoebe Waller-Bridge’s award-winning series, Fleabag, in which the lead character faces a lot of difficulties because of her dating choices. What led to the coining of the term ‘fleabagging’ was her falling for a ‘hot priest’ in a church. Now, this term is most commonly used when one falls for the wrong person.“These past few men in my life have made it a complete Fleabag of things.”This term emerged after actor Keanu Reeves’s fans were taken aback when he made a quick appearance on the red carpet of an event, hand-in-hand with his girlfriend, artist Alexandra Grant. The actor, who is known to keep his personal life under wraps, had sent netizens into a frenzy after this buzzy appearance. ‘Keanu-ing’, thus, means surprising everyone by making a grand entry into a party along with your new love interest.“She pulled off a total Keanu, I wouldn’t have guessed them together at all.”Adding a character reference to the already popular term ‘ghosting’, ‘Caspering’ is when your date drops enough hints for you to guess the obvious before he/she disappears or ghosts you.“So, you picked him up last night, or are you caspering him again?”Do you feel that your partner is ‘frozen’ when it comes to commitment? This term is commonly used for relationships, in which one of the partners often develops cold feet. ‘Elsa-d’ is inspired by the popular Disney character Elsa, who froze her sister, Anna, by mistake, over an argument. Her frozen heart led to the birth of the term online.“I heard that he Elsa-d her right before she walked down the aisle.”Sandra Bullock’s award-winning film, Bird Box, is what led to the term ‘bird-boxing’. It refers to a partner in a relationship whoignores bad behaviour.“Greta, I know that you can see me standing here. Don’t bird-box me.”",life-style,"https://static.toiimg.com/thumb/msid-73635942,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-221291/73635942.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/move-over-ghosting-and-catfishing-dating-terms-now-have-pop-culture-references/articleshow/73635231.cms
5,['27/01/2020'],Pradeep Varma unveils the first look of his next,"Pegged as a futuristic film, the first look of his upcoming The Fallen that is being made in Hindi, throws light on many intriguing aspects of its story, says director Pradeep Varma. “To give a brief glimpse, the story goes 5,000 years into the future. All previous civilisations have been wiped out, everything has regressed back in time and all traces of technology and gadgetry has been wiped out,” explains the director. It’s at this juncture, wherein the last few amongst the survivors are looking to expand their clan, the film delves into the happenings in their life. “The poster shows Anupama who plays Dwaya , her love interest Ekva played by Satya BG, and Trinini, essayed by Mayuri Nataraja , standing atop a cliff and pensively looking forward to a better future. There’s a halo behind them and a symbolic snake that is eating itself which a reference I’ve drawn from the Bhasmasura tale. Set in a fictitious land, there’s a mountain, Rikta that has borne silent witness to their lives and it stands tall in the background,” explains Pradeep, adding that Bhavani Prakash and Raghava also play prominent roles. The Fallen has cinematography by Anand Suresha, music by Luka Lauri from Georgia and editing by Srikanth",entertainment,"https://static.toiimg.com/thumb/msid-73635166,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-185747/73635166.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/pradeep-varma-unveils-the-first-look-of-his-next/articleshow/73635167.cms
6,['27/01/2020'],Aishwarya Prasad roped in for Roberrt,"Darshan- starrer Roberrt seems to have a slew of leading ladies, what with Mysuru girl Aishwarya Prasad also joining the star cast recently. While the film, that is being directed by Tharun Sudhir, already has two leading ladies — Asha Bhat and Sonali Monteiro Aishwarya is said to have been roped in for a crucial character in the storyline too.The actress, who was last seen in Paddehulli, tells us, “Getting to work alongside Darshan is a dream come true. I play a traditional village girl who is very bubbly and never tolerates injustice in the society. Darshan’s character has two shades in the film, I am paired opposite him for one of those shades. I was extremely nervous on the first day of the shoot, but Darshan helped me feel comfortable on the set; he also helped me get my North Karnataka diction right.”",entertainment,"https://static.toiimg.com/thumb/msid-73634951,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-148794/73634951.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/aishwarya-prasad-roped-in-for-roberrt/articleshow/73634951.cms
7,['27/01/2020'],"If I could, I would have become a hero in my 20s: Director Vikas","He was the director behind Duniya Vijay ’s Jayammana Maga , and since then, he has worked on Puneeth Rajkumar’s Doddmane Huduga. However, it is Vikas’ debut film as hero, Kaanadante Maayavadanu , that has kept him busy over the past four years. The process has been “emotionally and physically challenging, but has taught me patience,” he says, as he recounts his journey with the film, which he believes, will decide his future in the industry.When I was a kid, I would see villains being quelled by heroes and I wanted to be like them too. It seems to be a funny and childish thought, but that was the initial spark that got me interested in acting. In fact, before I directed Jayammana Maga in 2013, I entered the industry in 2002 and played a role in Sudeep sir’s film, Nandhi. So, even though this is my first film as hero, it is not my acting debut.I got very frustrated. The time the process took, got to me and took a mental and physical toll on me. I started looking aged as the film progressed, because I was getting stressed (laughs). We know that the product is top-class. When promoting it, what worried me was that there was not much hype around the film. Just like you can’t ‘make’ viral content, you cannot ‘create’ hype. In the process of worrying, I would not eat or sleep well. There are certain things I cannot control, but ultimately, people will recognise good content, and that realisation has made me calmer.I realised how crucial the hero’s walk was — walking with attitude and confidence takes practice. It took me a few takes to get it right. I often felt lost while watching my co-stars — be it Suchendra Prasad or Sindhu Loknath . I was stunned by their prowess. If I could control things, I would have become a hero in my twenties. Right now, I can’t act like a college-goer who’s romancing girls. It won’t be convincing. I want to take on roles that suit my demeanour. I know that many stars have had a second lease of life after 40, especially in Hollywood. Actors still get a lot of work and take up interesting scripts. Those are the kind of roles I wish to play. I have learnt how challenging marketing one’s film can be. Everyone wants their movie to be promoted on a big scale. But, one realises that stars have that kind of pull, because they have worked their way up and built an audience. Given that this is my first outing as a hero, I have realised that building an audience takes time. I would consider this movie as an invitation card, like a preview to what I can do. Depending on how the audiences respond, things will either go to a great level or I will take my leave from the industry (chuckles).My dedication towards perfecting my project, and reworking on it, have helped me sustain myself in the industry. Even after working on a film for a long time, it should not get boring. That’s my mantra. Scripting also comes easily to me and I have only worked on two scripts in the last few years. If I focus on scripting, perhaps I can do a lot more. Let’s see. God is writing my script. So, I do not know what he has in store.My constant source of support has been Som Singh sir, the producer of this film, who also happens to be my brother-in-law. In my life, I have spent more than I have earned. And my family has always been my support. As the release date is close, I am worried about the audiences’ reaction. Som has seen the struggles I have gone through and asked me to think of this as my last try. He said, “If this doesn’t work, quit the industry. Say goodbye and work with me.” So, this film will decide my future (smiles).",entertainment,"https://static.toiimg.com/thumb/msid-73636472,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-414787/73636472.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/if-i-could-i-would-have-become-a-hero-in-my-20s-director-vikas/articleshow/73636472.cms
8,['27/01/2020'],Multi-tasking as a producer and an actor gives you a certain high: Milana Nagaraj,Filmmaker Ranjith Sankar shares an inspiring note on why one should not live their life trying to please others,entertainment,"https://static.toiimg.com/thumb/msid-73636273,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-254790/73636273.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/multi-tasking-as-a-producer-and-an-actor-gives-you-a-certain-high-milana-nagaraj/articleshow/73636273.cms
9,['27/01/2020'],TV actor Suraj Holalu Yogesh heads to Telugu screens,"Television actor Suraj Holalu Yogesh is testing new waters. He has made his debut on the Telugu small screen with a prominent character in the TV show Chitti Thali. The story of the show, directed by Radhakrishna , apparently focuses on the relationship between a father and his daughter. “I play a character who has gone through a loss of memory and is leading a life as a rather jovial, small-time thief. The character goes through an emotional turn when he discovers that he has a daughter. Naturally, this is very different from what I have been portraying in the Kannada show Yaare Ne Mohini,” says Suraj. Foraying into Telugu also means learning a new language. “Not knowing the language thoroughly was an initial hindrance. But the director assured me that I could, indeed, carry it off. I am still dependent on prompts to get my diction right, but I am learning fast,” he says.",tv,"https://static.toiimg.com/thumb/msid-73636409,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-195355/73636409.jpg",http://timesofindia.indiatimes.com//tv/news/kannada/tv-actor-suraj-holalu-yogesh-heads-to-telugu-screens/articleshow/73636430.cms
