,Date,Title,Content,Category,Image_link,Article_link
0,['27/02/2020'],wedding: Chandan Shetty and Niveditha Gowda have wed,"A friendship that blossomed into romance and now wedded bliss — Kannada rapper Chandan Shetty and Niveditha Gowda , who met in the Bigg Boss Kannada house a couple of years ago, got hitched on Wednesday in Mysuru. The couple, who declared their love for each other when Chandan proposed to her on the Yuva Dasara stage, had got engaged in November last year. While the wedding itself was an intimate affair, with only close family and friends in attendance, the reception on Tuesday evening saw actors Puneeth Rajkumar, Dhruva Sarja, Akul Balaji and director Chethan Kumar wish the duo.",entertainment,"https://static.toiimg.com/thumb/msid-74317301,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-172276/74317301.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/chandan-shetty-and-niveditha-gowda-have-wed/articleshow/74317301.cms
1,['27/02/2020'],It is important for an art director to read the script: Santhanam,"One of the highlight scenes of Rajinikanth ’s Darbar is the stunt sequence set inside a Metro station. While even filmi folk were thinking that the team had actually shot inside a Mumbai Metro station, here’s the revelation — that was a set! The man behind this realistic set is production designer and art director T Santhanam . Even if his name isn’t familiar to you, his work might be. He is the man behind the sets of films like Aayirathil Oruvan, Irudhi Suttru and Kaaviyathalaivan.“The Vijayakanth-starrer Chokka Thangam was my first film as an art director,” begins Santhanam, who graduated from the Government College of Fine Arts in 1996, and assisted art director M Prabhakar for five years. He started doing ad films, and then got his break in films with the K Bhagyaraj directorial.Talking about the station set in Darbar, he says, “We had originally planned to shoot in an actual station, but given that we were going to shoot with a huge star like Rajini sir, we realised managing the crowd might be a problem, even in Mumbai. So, we got a shot of him stepping out of the train in an actual station, and then matched the rest with a set.”The planning involved extensive discussions with cinematographer Santosh Sivan and the visual effects team to ensure that the set came out as realistic as possible. “Lighting played a key role in matching both the footage. We put up pillars that are geometrically similar to the ones in an actual station,” says the art director.He completed the set in seven days with 200 craftsmen working on it. “I usually discuss the time I require to erect a set right at the time of story discussion with the director. With big-budget films starring big stars, time is crucial because delays will increase production cost. So, if you plan your schedule properly, you will be able to deliver on time,” he says.Rajinikanth, he says, is very simple on the sets. “He treats everyone with dignity. And he is very punctual. On the set, he will not discuss anything unnecessary beyond work. If he has finished his shot, he will remain on the set, reading a book or listening to music,” he praises. When working with a star, he says he will gauge their appreciation of the set the moment they enter the set. “If their eyes go wide in wonder, you can be sure that you have done a good job. And most stars ask for the art director and praise them in person. Rajini sir appreciated the set I had put up as his office,” he adds.It is important that art directors also read the script in addition to getting a story narration from the director, says Santhanam. “Reading a script is like reading a book, and it helps you imagine the settings better. You get into the mood and understand the backdrop of the film while reading the script. This comes handy while you design the sets. Be it Aayirathil Oruvan, Demonte Colony or Kaaviyathalaivan, I was able to capture the feel of the films mainly by reading their scripts,” he elaborates.One of his principles is to work on one film at a time. “I have lost a few films because of this policy of mine. I missed out on 7aum Arivu with Murugadoss because I was busy with another film, but now, I have managed to work with him in Sarkar and Darbar. The way he appreciated me and my work in his interviews, especially my tendency to be at the shooting spot and not stop with delegating work, made me feel grateful. It is essential for an art director to be on set during the shoot as it helps the other technicians make informed decisions in terms of props and backdrops,” he says. But ultimately, he says it is the director who deserves all the credit for a good product.Santhanam’s upcoming project is Karthik Subbaraj’s Jagame Thandhiram, starring Dhanush. “Actually, I am doing only the India-set portions of the film; I couldn’t work on it during its London schedule as I was busy with Darbar. I have worked on it for about 25 days. It had been an interesting experience,” he says.",entertainment,"https://static.toiimg.com/thumb/msid-74319065,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1151434/74319065.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/it-is-important-for-an-art-director-to-read-the-script-santhanam/articleshow/74319065.cms
2,['27/02/2020'],Dil Se: Dharma Kirthiraj wants to channel an action-hero image,"Kannada actor Dharma Kirthiraj is set to begin work on his latest film titled Dil Se , in which he will be playing dual shades. The actor continues to be referred to as ‘chocolate boy’ ever since his co-actor and Kannada star Darshan called him ‘Cadburys’ in the film Navagraha. While Dharma has enjoyed the cute-boy-next-door image so far, he tells us he has been waiting to explore action-oriented roles. Looks like he has taken up the task quite seriously, as almost all the films he has currently signed up for are action-oriented. “I have been shooting for Khadak and Talwar , both of which are action-oriented films. It is not a conscious move, but I am keen to see how people accept me in this genre of films. As for Dil Se, it is a combination of both genres, as the character goes through phases. The story begins while the protagonist is a college student. It then progresses to showcase him in an intense avatar, which is going to allow me to explore something different. I am excited to be able to put forth two completely different shades for this character in this action-oriented subject,” he says",entertainment,"https://static.toiimg.com/thumb/msid-74317526,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-159328/74317526.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/dharma-kirthiraj-wants-to-channel-an-action-hero-image/articleshow/74317526.cms
3,['27/02/2020'],Priya Bhavani Shankar was the star attraction at the launch of Welona slimming and skin clinic,"The women here had beauty on their minds. Not only did they all come decked up, they shared notes on the kinds of beauty treatments that make women look young, their skin routines and healthcare regimens, too!There were a few men, of course, and they also had to patiently hear out all this, as their better halves regaled their friends with all the details. Actress Priya Bhavani Shankar , dressed in a black chiffon dress, was the star attraction of the evening.",entertainment,"https://static.toiimg.com/thumb/msid-74319174,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-609770/74319174.jpg",http://timesofindia.indiatimes.com//entertainment/events/chennai/priya-bhavani-shankar-was-the-star-attraction-at-the-launch-of-welona-slimming-and-skin-clinic/articleshow/74319174.cms
4,['27/02/2020'],"We’d already won this copyright case, what’s the point in filing a case again, asks Rakshit Shetty","Social media was abuzz with news of actor- director Rakshit Shetty and music director Ajaneesh Loknath having been issued non-bailable warrants by a city court in connection with a copywright case filed by Lahari Recording Company. The case is related to a song in the film Kirik Party titled ‘Hey Who Are You’, which Lahari Recording Company claims is allegedly a copy of a song from the film Shanthi Kranthi, which the company holds the rights to. The company had subsequently filed a case against Paramvah Studios Pvt. Ltd., Rakshit and Ajaneesh. The warrants now, though, have been issued as a result of the respondents, Paramvah Studios, failing to appear in court. Rakshit took to Twitter on Wednesday to clear the air surrounding the issue. He tweeted, “I am talking for all three of us here. We had already won this case a year back and even received back our security deposit of 10 lakhs from the court. We did not make it a news then for good reasons...(sic).” “We have won the case in Civil court and the High court. What’s the point in filing another case on the same issue? Also the second case was filed six months back but none of us, including our lawyers, were informed regarding the same. Why (sic).”Lahari Recording Company has filed a case in which it has claimed that they have rights to the song Madya Ratrili in the film Shanthi Kranthi. Our initial stand was that the company has the music rights for the song. This song has been copied by Paramvah Studios Pvt. Ltd., and the team used it as the background score for the song Hey Who Are You in Kirik Party. We had initially approached the court to stop the release of the film. The judge did stop the release then in 2016. However, they (Paramvah Studios) said they will defend themselves and the judge made them deposit Rs 10 lakh in court, following which the film released. After this, it became infructuous. We have the right to claim the money from them. We also filed a criminal case, because it is a criminal offence to copy anyone’s music. Where is the proof that they have won the case? The judge was convinced that there was a prima facie case and issued summons to Paramvah Studio Pvt. Ltd., Rakshit Shetty and Ajaneesh Loknath to appear before the court on February 20. But they didn’t appear and when this happens, the court has the right to issue a non-bailable warrant (NBW) to secure their presence. The matter was never settled by Lahari or the other party and we are still on the stand from 2016. The case has moved forward and we reserve the right to claim damages.",entertainment,"https://static.toiimg.com/thumb/msid-74317326,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-181502/74317326.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/wed-already-won-this-copyright-case-whats-the-point-in-filing-a-case-again-asks-rakshit-shetty/articleshow/74317326.cms
5,['27/02/2020'],Distributors want producers to delay OTT/satellite release of films,"The tussle between producers and distributors over the release of films on OTT and television is not new to Kollywood. A few months ago, we had reported about the release of Karthi-starrer Kaithi on an OTT platform while the film was still running in theatres. In fact, Kollywood fraternity was surprised when Kaithi, which was raking in the moolah in the box office, was released on a popular OTT platform on the 30th day of its release. Though a few exhibitors expressed their displeasure over the same, the film’s producer stood his ground.A month later, RK Nagar, which was lying in cans for quite some time, was released on another OTT platform, even before its theatrical release. Though the makers pulled it out soon from the portal, many had watched the film by then. Similarly, Rajinikanth-starrer Darbar came on the platform before the 50th day of its theatrical release and Pattas, starring Dhanush in the lead was streamed on its 31st day.Now, the Chennai Kanchipuram Tiruvallur District Film Distributors Association held a meeting and has passed a resolution, according to which Tamil films should be released on OTT platforms and private television channels only after eight weeks and 100 days respectively after their theatrical releases. T Mannan, secretary of the association, said that this applies to both small and big-ticket movies. He adds, “We will ask producers to comply with the rule while signing the agreement pertaining to distribution. If the producer releases a movie by himself, then the clause will have to be altered.”Sivakarthikeyan-starrer Hero, produced by Kotapadi J Rajesh, was out on OTT platform after a month. Rajesh opines that nothing much is going to change with this rule, and terms it “impractical”. He explains, “Several discussions have happened in the past regarding this issue. The new rule is unlikely to bring about a change. If exhibitors can provide a written agreement that they will screen films for at least 50-60 days, then we can delay the release of movies on OTT platforms. I’m sure all producers will delay or withhold the release of their movies in such platforms if distributors give an assurance. So, if that is considered an impossible thing, stopping us from releasing our films on OTT platforms is also impossible.”Leading distributor-exhibitor Tiruppur Subramaniam says that the above rule has been followed by Bollywood for a long time. “If the biggest film industry in our country can follow it without any confusion, why can’t we follow it?” he asks, adding, “This is something that distributors, exhibitors, and producers should together agree upon. Producers can’t claim that they are facing loss due to the current business model followed by producers and exhibitors. If their claims are true, how come Bollywood is functioning without any issues? They also say that early release on OTT platforms would curb piracy to a large extent. Every industry is facing piracy issues, not just Tamil films. But when other industries can comply with this format, why can’tKollywood do it?”Ruban Mathivanan, who owns one of the leading movie halls in the city, says he welcomes the resolution passed by the distributors’ association. He says, “For big-ticket films, people may come to movie halls for the theatrical experience even if it has released on OTT platforms. But they will refuse to go to theatres to watch small movies if they have the choice to watch it at home in a month’s time. At the end of the day, a producer has complete rights over his/her film. But they shouldn’t forget that 60-70 per cent of the overall revenue comes from theatres.”However, Mannan says that they will soon be organising another meeting with producers and exhibitors on this.",entertainment,"https://static.toiimg.com/thumb/msid-74319274,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1114195/74319274.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/distributors-want-producers-to-delay-ott/satellite-release-of-films/articleshow/74319274.cms
6,['27/02/2020'],Priya Bhavani Shankar was the star attraction at the launch of Welona slimming and skin clinic,"This story is from February 27, 2020

The women here had beauty on their minds. Not only did they all come decked up, they shared notes on the kinds of beauty treatments that make women look young, their skin routines and healthcare regimens, too!

There were a few men, of course, and they also had to patiently hear out all this, as their better halves regaled their friends with all the details. Actress Priya Bhavani Shankar , dressed in a black chiffon dress, was the star attraction of the evening.

",chennai,"https://static.toiimg.com/thumb/msid-,width-1070,height-580,imgsize-,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/chennai/priya-bhavani-shankar-was-the-star-attraction-at-the-launch-of-welona-slimming-and-skin-clinic/articleshow/74319175.cms
7,['27/02/2020'],Photos: Janhvi Kapoor pairs bright t-shirt with black shorts and sneakers for her dinner outing in the city,"Recently, Kareena Kapoor Khan announced the big breaking news of her second pregnancy with hubby Saif Ali Khan. While fans, friends, and family of the gorgeous diva seem to be growing impatient for the upcoming little bundle of joy who’s expected to arrive by late February to March 2021, one must also recall Bebo’s first pregnancy days when she was carrying her munchkin, Taimur Ali Khan. No doubt, she was a complete stunner in her first pregnancy glow, meanwhile, if the actress is looking for some inspiration for her second round, here’s a list of five celebrities from whom Bebo can take fashion inspirations to ace her maternity look once again. From the supermodel, Gigi Hadid to ace singers like Katy Perry and Beyonce, this list covers some of the most fashionable mommies and mummy-to-be.Photo credit: Instagram",entertainment,"https://static.toiimg.com/thumb/msid-74325826,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-141457/74325826.jpg",http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/photos-janhvi-kapoor-pairs-bright-t-shirt-with-black-shorts-and-sneakers-for-her-dinner-outing-in-the-city/articleshow/74325752.cms
8,['27/02/2020'],Proscribed Crimean ministers’ trip to India during Trump visit riles US,"This story is from February 27, 2020

Crimea dy PM Georgy Muradov

Even as the Trump-Modi summit went on Tuesday, US authorities raised concern before Indian officials about the presence of top Crimean leaders in India, ToI has learnt.

The US pointed out to India that deputy PM of Crimea Georgy Muradov and finance minister Irina Kiviko, currently on a visit to India, were both placed under sanctions by the US in 2016 for ""asserting governmental authority over a part or region of Ukraine without the authorization of the Government of Ukraine"".

What seems to have aggravated US concerns is that not only the 2 individuals are under US and also, as a European diplomat told ToI, EU sanctions, they also landed here in the middle of the Trump visit. Muradov is of particular concern to the US as he's additionally designated for being responsible ""for or complicit in, or having engaged in, directly or indirectly, actions or policies that threaten the peace, security, stability, sovereignty, or territorial integrity of Ukraine"".

An Indian government source said that while the US had raised concerns, it had to be noted that both the ministers were here only on an ""unofficial"" visit and that no Indian leader or senior government official was going to have any meeting with them during their 2-day visit to India.

ToI had first reported about the visit of Crimean ministers on Monday.

Their visit though, even if unofficial, helps India walk the diplomatic tightrope with Russia. It yet again confirms that India will continue to stand by Moscow on the Crimea issue despite its ties with the US. President Vladimir Putin has in the past expressed appreciation for what he calls restrained and objective position of India on Crimea. The US maintains that Russia continues to violate international law on the Crimea issue and that it will go on sanctioning those who threaten Ukraine's security and sovereignty.

Few Crimean political leaders have visited India though since it was annexed by Russia in 2014. The head of the Republic of Crimea , Sergey Aksyonov, created quite a sensation later that year after he apparently managed to inject himself into Putin's delegation to India. The State Department had then said in a reaction that while the US was troubled by Aksyonov's presence in India, it was possible that India wasn't aware of his presence in Putin's delegation. The US had then also approached India for a clarification.

The 2 Crimean ministers arrived in India Tuesday and are visiting Delhi and Mumbai. According to the Russian embassy, the Crimean delegation is on a ""working visit"" to India

""Meetings with representatives of the Indian business and public circles, students and Russian language teachers were held in a friendly and constructive atmosphere as has been a tradition between the two countries. Opportunities with potential for the development of economic, trade and investment cooperation with the Peninsula were presented,"" said the embassy in a statement.

",india,"https://static.toiimg.com/thumb/msid-74327523,width-1070,height-580,imgsize-110491,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//india/us-concerned-over-presence-of-crimean-ministers-in-india/articleshow/74325434.cms
9,['27/02/2020'],Big sports events today,"This story is from February 27, 2020

(PTI Photo)",sports,"https://static.toiimg.com/thumb/msid-74322299,width-1070,height-580,imgsize-884572,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//sports/more-sports/others/big-sports-events-today/articleshow/74322284.cms
