,Date,Title,Content,Category,Image_link,Article_link
0,['1/02/2020'],We taught Auro to speak because he wasn’t barking: Rithvik Raja,"If you happen to scroll through the Insta stories of Carnatic musician Rithvik Raja and his classical dancer wife, Shweta Prachande , you would be certain to see more pictures of their darling pet Auro , a Golden Retriever , than of themselves. It doesn’t surprise us because when they speak about Auro, they come across as pet parents who are passionate about animals. We think that their calm nature has impacted Auro, too, as we hardly hear him bark during the course of the interview. “We were worried why he wasn’t barking. So, we taught him to speak (responding to sign language) because he wasn’t barking. And now, whenever we do a particular sign, he barks,” says Rithvik. Amid cuddles and lots of games, Rithvik and Shweta share their journey as pet parents...A friend of a friend had a litter of seven Goldens and Rithvik and Shweta had both decided to go there and play with the pups. “It just so happened that this guy (Auro) kept following me around. Seeing our love for pets , our friend asked if we wanted to adopt him. We wanted some time to think as we are artistes who travel a lot. Three days later, he sent four pups home, with Auro marked in a blue thread. While they all played with us, there was something about Auro, which made us decide to welcome him home,” says Rithvik.Shweta says, “Initially, we thought we’d get a trainer. But we wanted to give raising a pet a shot ourselves. We started reading and watching a lot videos to train him.” Rithvik acted as the trainer. “I am sure he thinks of me as a bullying monster,” he jokes. As for Shweta, she takes him on walks.“Auro is very intelligent. He is responsive to the atmosphere around him. A lot of students come home for classes. Some are OK with cuddling him, while others aren’t. He knows that and will just wag his tail as a sign of welcoming them home. Whenever I am practising, he will just sit next to the tanpura and begin to doze off,” says Rithvik.The couple says a lot has changed ever since Auro came home. “I am definitely more up on my feet,” says Shweta, “You start to work your schedule around him.” They also ensure he gets his regular exercise as Goldens tend to put on a lot of weight. “He loves Thayir Saadham and Sakkarai Pongal. No matter where he is, Auro will come near the refrigerator if someone opens the thayir paathiram. Sometimes, I give him boiled veggies. And he eats them only if I put a dollop of curd on them,” shares Shweta.Rithvik says he misses Auro the most when he is not in Chennai. “He’s always on my mind and I wonder if he’s had his food or if he’s sleeping well. I can’t really imagine a life without him. No matter what kind of a day I am having, when I get back, he brightens my day with his ‘welcome home’ love. Everything else becomes inconsequential when he’s with us,” he signs off.Rithvik says, “It is a myth they shed a lot. They will shed if they are unattended to. Once in 10 days, Shweta gives him a bath and combs with a furminator. It will hardly take 10 minutes of your time. Also, it is important to do research when you have a pet. What works for others may not work for you. The first two months are crucial and giving them the right food is a must.” He adds, “Also, please pick up your dog’s poop when you take them on walks on the road. There are some lovely devices. Lastly, ensure they get enough attention. They are just like kids.”Why the name Auro? “Just for the record, it has nothing to do with Auroville, in Pondicherry,” jokes Rithvik. He says they were looking for something more Indian and hyperlocal, but couldn’t settle on any particular one. They even thought of naming him after a raga. “But I don’t want to scream Kapi or Thodi on the road and no one responding to me,” laughs Shweta. In the end, it was she who came up with the name Auro, informs Rithvik. “Auro means gold-like in Italian,” reveals Shweta, who had been to Italy and was learning Italian at that point of time. “It refers to the character of a person. Given that he’s a Golden Retriever, it made absolute sense,” she explains.",entertainment,"https://static.toiimg.com/thumb/msid-73802157,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1260996/73802157.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/music/we-taught-auro-to-speak-because-he-wasnt-barking-rithvik-raja/articleshow/73802172.cms
1,['1/02/2020'],Amrutha Ramamoorthi returns to Kannada TV with Kasthuri Nivasa,"Actress Amrutha Ramamoorthi , who had taken a five-month break from acting, has returned to television with the serial Kasthuri Nivasa . The actress has replaced Varsha, who quit the show for personal reasons. The soap opera, directed by Mussanje Mahesh , has Dileep R Shetty in the lead role.Speaking to us, Amrutha says, “I had been working continuously for the last seven years. After getting married, I wanted to spend some time with my family. Although I was getting offers to act in serials, nothing interested me. Mrudh- ula’s role excited me as the character is that of a guilty girl who doesn’t want traditional rituals to be forced upon her. She is a straight-forward girl, who speaks her mind.” When asked if it was challenging to portray a character, which was earlier played by Varsha, she says, “Not really. People have seen me on television before. It doesn’t matter who is playing the role. All that matters is giving our best to the character we portray on screen.”",tv,"https://static.toiimg.com/thumb/msid-73808591,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-234813/73808591.jpg",http://timesofindia.indiatimes.com//tv/news/kannada/amrutha-ramamoorthi-returns-to-kannada-tv-with-kasthuri-nivasa/articleshow/73808591.cms
2,['1/02/2020'],"My First Shot: For ADs, the formative years can become their identity, says SP Muthuraman","My first film as a director was Kanimuthu Paappa. It was written by VC Guhanathan, and was actually a multi-starrer — it featured Jaishankar, Muthuraman, Lakshmi, Jaya... Even Sridevi was a child artiste in the film. The first sequence that I shot for the film was a combination shot of Muthuraman and Jaishankar. Both were big heroes at that time and had equal footage in the film. We shot it in a studio in Chennai. Appollam ella padamumum studio-la dhaan eduppom.I started my career as an assistant director. Assistant directors and associate directors are like the right hand of a director. Whatever a director feels, we have to grasp it and convey it to the rest of the people on the set. Director Tirulokchandar is my guru. Whenever he had to go for a song recording, he would tell me, ‘Muthuraman, andha shot-a eduthurunga.’ So, even before I turned director, I’d canned so many shots as an assistant! And those days were truly a learning experience. I want those who are working as ADs to take their job seriously because these formative years can become their identity. I want to narrate an anecdote to supplement my statement. After Kanimuthu Paappa, Guhanathan had written a story for Jayalalithaa.Before he went to narrate it to her, he said that he was going to pitch my name as the director. I told him that she is a senior artiste and I was a newcomer, and if she was not comfortable with the idea of working with me, he should go ahead and rope in whoever she wanted to work with. Naan pudhusa vandhirukkaradhunala avangalukku oru thayakkam irukkalam. So, he went and met her and narrated the story, which she loved. When she asked who was going to direct it, Guhanathan mentioned my name. He said, ‘Muthuraman has directed Kanimuthu Paappa and has worked with AVM also. Aana ungalukku vera karuthu irundha sollunga.’ But she immediately told him, ‘Tirulokchandar oda assistant dhaane? I’ve seen him work on one of my films with Trilokchandar — Enga Mama. Avar nalla velai senjadha naan paathurukken. So, you give him the chance’. I got an opportunity to direct Jayalalithaa in Anbu Thangai only because she had seen me work hard as an assistant director. That’s why I want to tell all those who are working as ADs to give it their all, because they are being noticed for their work.",entertainment,"https://static.toiimg.com/thumb/msid-73803688,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-694084/73803688.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/my-first-shot-for-ads-the-formative-years-can-become-their-identity-says-sp-muthuraman/articleshow/73803688.cms
3,['1/02/2020'],When Sandalwood and Bollywood celebs went temple hopping in Kudla,"All roads led to Karavali for some of our Sandalwood and Bollywood celebs this week. Actress Sruthi Hariharan was in Kollur on Wednesday with her husband Raam Kumar , mother Jayalekshmi and other family members for baby Janaki’s anna prashanam. “Mookambika temple has always had a lot of importance in our life. So, when it was time for Janaki’s anna prashanam, we unanimously decided to go to Kollur. We travelled by train and she was so excited,” says Sruthi. The family then travelled to Udupi to offer their prayers at the Krishna temple. “We are also going to Murudeshwar, after which we will head to Thiruvananthapuram for a few days,” the actress adds. Singer Vijay Prakash, too, chose to celebrate his 19th wedding anniversary at the Kateel Sri Durga Parameshwari temple recently. Vijay also had a concert at the venue, which was another highlight of his visit.Bollywood actor and Kudla’s own Shilpa Shetty was also in Kateel on Thursday to attend the Brahmakalashotsava and enthusiastically shared pictures of the same on her social media page. Dressed in rustling silk saris and Mangaluru mallige in her hair, the actor spent happy moments in her hometown with mother Sunanda Shetty Kundra, sister Shamita Shetty , husband Raj Kundra and son Viaan.",entertainment,"https://static.toiimg.com/thumb/msid-73808218,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-152981/73808218.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/when-sandalwood-and-bollywood-celebs-went-temple-hopping-in-kudla/articleshow/73808249.cms
4,['1/02/2020'],When Sandalwood and Bollywood celebs went temple hopping in Kudla,"All roads led to Karavali for some of our Sandalwood and Bollywood celebs this week. Actress Sruthi Hariharan was in Kollur on Wednesday with her husband Raam Kumar , mother Jayalekshmi and other family members for baby Janaki’s anna prashanam. “Mookambika temple has always had a lot of importance in our life. So, when it was time for Janaki’s anna prashanam, we unanimously decided to go to Kollur. We travelled by train and she was so excited,” says Sruthi. The family then travelled to Udupi to offer their prayers at the Krishna temple. “We are also going to Murudeshwar, after which we will head to Thiruvananthapuram for a few days,” the actress adds. Singer Vijay Prakash, too, chose to celebrate his 19th wedding anniversary at the Kateel Sri Durga Parameshwari temple recently. Vijay also had a concert at the venue, which was another highlight of his visit.Bollywood actor and Kudla’s own Shilpa Shetty was also in Kateel on Thursday to attend the Brahmakalashotsava and enthusiastically shared pictures of the same on her social media page. Dressed in rustling silk saris and Mangaluru mallige in her hair, the actor spent happy moments in her hometown with mother Sunanda Shetty Kundra, sister Shamita Shetty , husband Raj Kundra and son Viaan.",entertainment,"https://static.toiimg.com/thumb/msid-73808218,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-152981/73808218.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/when-sandalwood-and-bollywood-celebs-went-temple-hopping-in-kudla/articleshow/73807905.cms
5,['1/02/2020'],Bengaluru artiste Nitish Chachra collaborates with Sandeep Chowta,"Bengaluru’s Nitish Chachra is on cloud nine as his first-ever music album along with DJ Cheeze released on Friday. Titled Chalk & Cheeze, the new album sees Nitish collaborate with Bollywood music composer-singer, Sandeep Chowta . “I first met Sandeep at a music event in Bengaluru, and we instantly connected. Given our love for house music, it was quite natural that we eventually collaborated for an album,” says Nitish adding, “The speciality of Chalk & Cheeze is that it has elements of 70s’ and 80s’ disco music. In addition to this, we have components of Indian classical music, particularly that of the sarangi, interspersed with the vocals.” Giving a little more insight into their new work, Nitish says “We hope that the compositions will be liked by music lovers both at clubs and at festivals, while the album appeals to people of all age groups, who want to dance and have a good time.”Talking about working with Sandeep, Nitish says, “Sandeep is an inspiring figure. As a child, I used to listen to his music, and it’s like a dream come true for me to be collaborating with him.”",entertainment,"https://static.toiimg.com/thumb/msid-73801679,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-139494/73801679.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/music/bengaluru-artiste-nitish-chachra-collaborates-with-sandeep-chowta/articleshow/73801679.cms
6,['1/02/2020'],An evening of Indian classical music in Bengaluru,"Kangana Ranaut fans were in for a surprise on August 21 as the actress announced her arrival on Twitter. And within 10 days of her debut on the micro-blogging site, Kangana has clocked 1 million followers. In an exclusive interaction with ETimes, Kangana Ranaut opened up about her tryst with social media, how she deals with trolls and all things Twitter. Excerpts from the interview:",entertainment,"https://static.toiimg.com/thumb/msid-73808968,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-116093/73808968.jpg",http://timesofindia.indiatimes.com//entertainment/events/bangalore/an-evening-of-indian-classical-music-in-bengaluru/articleshow/73808554.cms
7,['1/02/2020'],An evening of Indian classical music in Bengaluru,"This story is from February 1, 2020

Some well-known names from the Hindustani classical music fraternity performed at the recently held Vasant Panchami Sangeethotsav in the city. Among those who took the stage were Jayanthi Kumaresh , Kumaresh, Pravin Godkhindi , Jayachandra Rao KU and Giridhar Udupa.

",bengaluru,"https://static.toiimg.com/thumb/msid-73808968,width-1070,height-580,imgsize-116093,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/bengaluru/an-evening-of-indian-classical-music-in-bengaluru/articleshow/73808984.cms
8,['1/02/2020'],An evening of Indian classical music in Bengaluru,"After impressing the audience with his stellar performance in 'Tanhaji: The Unsung Warrior' as Udaybhan Singh Rathore, Saif Ali Khan is all set to step into the shoes of another negative character. The talented actor will be going face-to-face with Prabhas in Om Raut's upcoming film 'Adipurush'.Saif, who started his career with 'Parampara' in 1993 has gone on to deliver several blockbusters on the silver screen. The versatile actor, who is known for taking up challenging and entertaining roles, has always managed to do justice to his characters. While the news of Saif stepping in as Lankesh in Adipurush' has got fans excited, we take a look at the dark and negative characters which the skilled actor has essayed on the silver screen.",entertainment,"https://static.toiimg.com/thumb/msid-73808968,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-116093/73808968.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/music/an-evening-of-indian-classical-music-in-bengaluru/articleshow/73808982.cms
9,['1/02/2020'],Malgudi Days: Vijay Raghavendra talks about playing a 75 year old,"After impressing the audience with his stellar performance in 'Tanhaji: The Unsung Warrior' as Udaybhan Singh Rathore, Saif Ali Khan is all set to step into the shoes of another negative character. The talented actor will be going face-to-face with Prabhas in Om Raut's upcoming film 'Adipurush'.Saif, who started his career with 'Parampara' in 1993 has gone on to deliver several blockbusters on the silver screen. The versatile actor, who is known for taking up challenging and entertaining roles, has always managed to do justice to his characters. While the news of Saif stepping in as Lankesh in Adipurush' has got fans excited, we take a look at the dark and negative characters which the skilled actor has essayed on the silver screen.",entertainment,"https://static.toiimg.com/thumb/msid-73801406,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-196799/73801406.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/vijay-raghavendra-talks-about-playing-a-75-year-old/articleshow/73801406.cms
