,Date,Title,Content,Category,Image_link,Article_link
0,['21/01/2020'],Bigg Boss Kannada: I don’t think I deserved to be eliminated: Kishen Bilagali,"Dancer Kishen Bilagali has been one of the most popular contestants of Bigg Boss Kannada season seven, so much so that his elimination from the house has caused a stir on social media. The entire weekend saw #BringBackKishen trend and Kishen himself believes that he did not deserve to be eliminated from the show. Excerpts from a chat with him...The elimination was a complete shock. I think I was one of the most deserving participants on the show, which I knew when I went into the house. Once I came out, it struck me even more, because of social media. I don't know if I deserved to be the winner, but I could have definitely stayed on longer and put up a fight. I have given tough competition to everyone in the house. So, when my ouster was announced, I was shocked, more so because I performed like a star and was even crowned the best performer. I am still unsure what happened and why I was eliminated.When I entered the house, I was very unwell. During the first few weeks of the show, I was even admitted to hospital for a day because of severe jaundice. This was how my fight started in the house. But from day one, seeing all the big stars, I just wanted to be myself. I wanted to project myself in the best way, be it in the way I dressed or the way I looked, everything was planned. I didn’t want to be like anything that was previously seen on a show like this. Yes, there were big names from television there, but I wanted to give them something that was never seen before. I believe I have done that with flying colours.I don’t know if that’s a talent. I used to sing ‘Hudugire Nan Weaknessu’ in the house. It has backfired too. But I would say that it wasn’t just the girls. I am generally a sweet, caring and loving person. I think that was one of the highlights for me. Since I like clothing and styling, I used to help the girls dress right and would suggest looks and hairstyles. It worked in building a rapport over a period of time.There’s nothing cooking there. We’re just two good friends. We don’t have that kind of an emotion for each other. I don’t think there would be anything like that. We were two similar souls and our wavelengths matched a lot of time, especially in the way we deal with people. This helped build a strong bond between us.It took a lot of courage for me to speak about that. I never thought that I’d be able to talk about it in front of so many people. I was really happy. In fact, I kind of felt a little free deep inside. I’d always imagined people asking a lot of questions if and when I spoke about it, as it was disturbing. In the house, though, everyone was very sensitive about it and didn’t ask me uncomfortable questions.I have nothing on my mind. I love acting and really want to get started on that front. Dancing will always remain my passion. I am kind of an open book and am going to leave it open to see what comes my way and accept the same with a lot of passion.I don’t know who will make it to the final week, but I’d personally be happy if Shine (Shetty) wins the show. I find him to be a very genuine soul. Apart from that, I also see Deepika as a strong contender for the final week.I’m not sure. I’m still disturbed after the elimination, as it was unexpected to both the audience and me.",tv,"https://static.toiimg.com/thumb/msid-73431591,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-120328/73431591.jpg",http://timesofindia.indiatimes.com//tv/news/kannada/i-dont-think-i-deserved-to-be-eliminated-kishen-bilagali/articleshow/73431591.cms
1,['21/01/2020'],Santhanam is a north Madras gangster in this!,"After making A1: Accused No 1 with Santhanam director Johnson K is reuniting with the actor for another project. Said to be a gangster film, the project will go on floors from the first week of March.“When we were working on A1, we had decided that we would do another film soon. Once I got the one-liner, I developed it into a script. Santhanam liked it and here we are, back together,” he says.“It’s about who will take over the mantle from an ageing Malaysian don. Santhanam plays a gangster from north Madras in the film. He has lost a lot of weight for the role and is now working on getting an athletic physique to play a young don. I’m from north Madras and I’ll be helping him with the slang,” says Johnson, “We are looking for a heroine who can pull off stunts convincingly. As for the villain, we are looking at casting a Malay actor. After A1, Santhosh Narayanan will be scoring the music for this film, too. The film will be shot in Chennai, Malaysia and Madurai.”",entertainment,"https://static.toiimg.com/thumb/msid-73431983,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1160806/73431983.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/santhanam-is-a-north-madras-gangster-in-this/articleshow/73431983.cms
2,['21/01/2020'],Sangita Ghosh to bid adieu to 'Divya Drishti',"Sangita Ghosh, who plays the antagonist , Pishachini, in ' Divya Drishti ', will bid adieu to the show next month. The actress has decided to opt out due to creativity issues. She says, “There is nothing much left to explore as far as my character is concerned. I realised that I can’t keep dragging on without any clarity. 'Divya Drishti' was supposed to be a finite show with 52 episodes, and was scheduled to wrap up in July last year, but it got an extension. The makers tried to explore my character further, but I was not keen on continuing.”Meanwhile, Sangita denies being aware of any replacement. She shares, “My character’s track will have a proper ending, so it is not clear if they will replace me with another antagonist. In any case, clarity about the character always works for the actor but unfortunately, that is not the case in television.”",tv,"https://static.toiimg.com/thumb/msid-73433234,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-55437/73433234.jpg",http://timesofindia.indiatimes.com//tv/news/hindi/sangita-ghosh-to-bid-adieu-to-divya-drishti/articleshow/73433287.cms
3,['21/01/2020'],Celebrity study hacks to follow this exam season,"From managing time for all things academic, while also not succumbing to related stress, there are plenty of things for college-goers to keep in mind in order to stay sane before the onset of exams. We spoke to a few young city celebs, who have been there done that to share tips from their experiences of student life.An engineer who also holds an MBA degree, actress Aditi Prabhudeva, says, “In my early engineering days, I didn’t realise how important marks would be as a stepping stone for an MBA and so, those semesters reflected that callousness. But once it struck me, my marks improved and so did my attitude towards examinations. It’s a different case that after completing these courses, I turned to acting. The moment I stopped learning my answers by heart while prepping to actually understanding the subjects, the fear of doing badly in my exams also faded away. Try to relax while learning, as a calm mind grabs concepts faster.”Violinist and composer Ambi Subramaniam says that his biggest learning back then was to manage his time well, given that he had a hectic schedule as a musician as well. The musician who did a Bachelors in Business Management (BBM), followed by an MBA in Finance, says. “I remember this one time, when the semester exam schedule had a test every alternate day. I also had a very important concert in Chennai on one of the in-between days. I really learnt the value of time on that trip, as I took a flight right after the first exam, landed in Chennai, performed at the concert, studied my way back on the night flight home and then gave another exam the very next day,” he says.Actress Nishvika Naidu says that her secret to securing good grades were to get her friends together for group study sessions. The actress, a Mount Carmel College alumnus, says, “I was a very restless kid, and wouldn’t study very well when I was alone. Group studies with my friends gave me a different approach to boring subjects;discussions on the topics helped me retain that knowledge. It turned out that I would remember things better when they were discussed out loud in my study circle. The person in our group who was stronger than the rest in a particular subject, would host the session and impart whatever she knew on all the topics and that’s how we’d ensure that all of us do well in our examinations.”",life-style,"https://static.toiimg.com/thumb/msid-73430199,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-144224/73430199.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/celebrity-study-hacks-to-follow-this-exam-season/articleshow/73430199.cms
4,['21/01/2020'],Is Huma Qureshi in Ajith’s Valimai?,"Really wanted to be part of the #UmangPoliceShow tonight but had to be in Chennai for a shoot . I salute the @MumbaiPolice — Huma S Qureshi (@humasqureshi) 1579442822000

Ever since Ajith ’s next with Vinoth, Valimai , was announced officially, speculation has been rife about who would play his pair in the film. Among the names that were doing the rounds included Ileana and Yami Gautam. However, we’ve now learnt that Huma S Qureshi, who made her Kollywood debut with Rajinikanth’s Kaala, has been roped in to play the female lead in the cop entertainer.The actress had tweeted a couple of days ago, “Really wanted to be part of the #UmangPoliceShow tonight but had to be in Chennai for a shoot... (sic).”Was it for the Ajith-starrer? Well, a source tells us, “Huma has met the makers and she loved how her character has been sketched. However, she is yet to officially come on board. The team will make an official announcement soon.” Interestingly, Huma was supposed to make her debut in the industry with Billa II, which also starred Ajith.Meanwhile, the team is canning an action sequence. “There have also been reports of either Kartikeya (of RX100 fame) or Prasanna playing the antagonist, but they are not true,” adds the source.",entertainment,"https://static.toiimg.com/thumb/msid-73431903,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-681510/73431903.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/is-huma-qureshi-in-ajiths-valimai/articleshow/73431903.cms
5,['21/01/2020'],"Arya, Raashi, Andrea in Sundar C’s Aranmanai 3","Recently, Kareena Kapoor Khan announced the big breaking news of her second pregnancy with hubby Saif Ali Khan. While fans, friends, and family of the gorgeous diva seem to be growing impatient for the upcoming little bundle of joy who’s expected to arrive by late February to March 2021, one must also recall Bebo’s first pregnancy days when she was carrying her munchkin, Taimur Ali Khan. No doubt, she was a complete stunner in her first pregnancy glow, meanwhile, if the actress is looking for some inspiration for her second round, here’s a list of five celebrities from whom Bebo can take fashion inspirations to ace her maternity look once again. From the supermodel, Gigi Hadid to ace singers like Katy Perry and Beyonce, this list covers some of the most fashionable mommies and mummy-to-be.Photo credit: Instagram",entertainment,"https://static.toiimg.com/thumb/msid-73431824,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1012420/73431824.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/arya-raashi-andrea-in-sundar-cs-aranmanai-3/articleshow/73431824.cms
6,['21/01/2020'],Madurai’s Kousalya Kharthika wins 1 crore jackpot on Kodeeswari show,"It’s a landmark moment in television history as Madurai’s Kousalya Kharthika won the `1 crore jackpot on Colors Tamil’s Kodeeswari , reportedly becoming the first differently abled woman to win the show globally. The mother of a one-year-old, Kousalya is hearing-and-speech impaired, and communicates through vibrations, lip-reading and with the help of her husband.Having faced several obstacles in life, Kousalya’s determination has seen her through a challenging educational journey of becoming a university topper completing her B.Sc, M.Sc and then, an MBA degree! Today, she works as a junior assistant at the Principal District Court of Madurai.An elated Kousalya says, “My family has always stood by me throughout my life and now, I can do something for them. It’s overwhelming, and I would like to thank the channel immensely for this opportunity. I want to help as many people as I can, especially the ones who struggle to live a normal life, unable to hear even their own child’s voice. For myself, I would like to finally travel with my family to all the beautiful places I’ve seen in films, Switzerland being a definite destination!”Radikaa Sarathkumar, who’s hosting the show, tells us, “It’s a matter of pride for Tamil Nadu and us at Kodeeswari that a woman who has faced so much hardship in life, broke all obstacles and won. I feel honoured to have been part of her journey in this show and wish her all the best in life.”Anup Chandrasekharan (Business Head, Colors Tamil) said, “Kousalya’s win is a beacon of hope for women out there, who dare to dream and work towards fulfilling their dreams. We are proud of the fact that Kousalya is our first Kodeeswari. Her story will go on to inspire so many lives.”Watch history being created tonight at 8pm, only on Colors Tamil, as Kousalya takes `1cr home. Viewers can also tune in on VOOT to catch this special episode.",tv,"https://static.toiimg.com/thumb/msid-73431770,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1332140/73431770.jpg",http://timesofindia.indiatimes.com//tv/news/tamil/madurais-kousalya-kharthika-wins-1-crore-jackpot-on-kodeeswari-show/articleshow/73431770.cms
7,['21/01/2020'],Film City: Demand for the film city project to remain in Mysuru gains momentum,"It appears that the uncertainty about a film city in Karnataka will continue for a while, what with both Bengaluru and Mysuru claiming stake to it. In 2016, the then state government had allotted 110 acres of land for the construction of the film city at Himmavu village, under a Public-Private partnership model, in association with the Karnataka Chalanachitra Academy. Mysuru was the choice back then, as the city has nearly 100 shooting locations in a radius of 15-20 kilometres. Over the years, though, there has been no other development on this front and then, in 2019, there were rumours about a film city to be developed in Bengaluru. The buzz about it coming up at the Roerich estate on Kanakpura Road died as quickly as it came owing to opposition from environmentalists. But then, Deputy Chief Minister CN Ashwath Narayana recently announced that a new location near Bengaluru had been identified to develop a film city, which would be on par with global standards.Stakeholders, though, are far from happy with this turn of events. Kannada filmmaker director SV Rajendra Singh Babu, says, “The late Vishnuvardhan wanted the film city to be in Mysuru because of the city’s association with Kannada cinema.” Associate film director Chandan Kumar adds, “Bengaluru is already burdened with IT sector and other industries. It is time to start decongesting Bengaluru by having film city in Mysuru,” he says.",entertainment,"https://static.toiimg.com/thumb/msid-73431947,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-149339/73431947.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/demand-for-the-film-city-project-to-remain-in-mysuru-gains-momentum/articleshow/73431947.cms
8,['21/01/2020'],"Bengaluru students tell us how to sport coloured hair on campus, and get away with it","Experiment colouring on a strand of your hair before attempted to change your entire look

Always mix the colour with conditioner, as this avoids dryness of hair

Do not bleach your hair on your own, as this can go horribly wrong. If not bleached properly, your hair may break and fall off in lumps

Once you have coloured your hair, oil it regularly and use healthy and natural hair mask occasionally

Use colour protecting shampoo and conditioners, so that the colour doesn’t run off easily

Start off with colours that are common, and then move onto experimenting with more complex shades

Yeah… when in college, one has to follow a dress code. But do these rules apply to the colours you sport on your hair? Bengaluru’s college students, especially the young ladies, tell us that the way they style their hair is all about self-expression, and the bright hues in them is even ‘artistic’ to an extent. And when there is trouble in the offing (read: teachers looking to pull you up for that splash of ‘distraction’ on your hair) these students tell us how to get away with having the cake and eating it too.Firstly, getting your hair coloured at the parlour is an expensive business. And to have your teacher reprimand you for those lovely coloured locks just when you are showing them off on campus, is a bummer. “Buying hair colour off the shelf and indulging in a DIY process at home is way cheaper. What’s more, you can even use the mix more than once, or even experiment with different shades of colours to bring out an all new colour,” says Niriksha Muralidhar, a student of Jain (deemed-to-be) University — Centre for Management Studies. If you do get caught, you at least won’t have that elaborate amount that you would have otherwise paid at the parlour distressing you to no end.The city’s students tell us that most teachers stay out of your hair as long as you have not made a spectacle out of yourself. “Brighter colours draw attention. In case you want it bright, opt to colour just a couple of strands of your hair or only the tips as that when you are at campus, you can do up your hair in such a way that the coloured bits are not visible. I usually tie my hair in a bun or make sure that only the side, which is not coloured is seen,” says Vanessa George, a student at Mount Carmel College. “Use accessories, like a scarf or skull caps to avoid attention if your campus has a strict dress code,” advises Niriksha.",life-style,"https://static.toiimg.com/thumb/msid-73429738,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-233264/73429738.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/bengaluru-students-tell-us-how-to-sport-coloured-hair-on-campus-and-get-away-with-it/articleshow/73429738.cms
9,['21/01/2020'],"Chandan Shetty, Aneesh Vidyashankar bond over Kannada music in Canada","It was their love for music and the Kannada language that helped violinist Aneesh Vidyashankar and rapper Chandan Shetty bond during their recent performance in Toronto, Canada . The artistes, who took the stage together, could not stop raving about each other. And the camaraderie continued off the stage too. “We presented our individual sets, and then performed together on stage. Although we both practise different genres of music, to be able to present a combined act turned out to be an interesting experience. Such was the energy that the crowd also enjoyed the show a lot,” says Aneesh.Describing it as a proud moment, Chandan says, “To see audiences dancing to Kannada music in Canada was pure joy. Our show was well-received and appreciated.” After the performance, Aneesh and Chandan indulged in some local cuisine and explored the city. “We walked around a little and spent time in each other’s company, talking about our love for music,” says Aneesh. Adding to this, Chandan says, “The conversations mainly revolved around looking at possibilities to widen our audience base.” So, does that hint at a collaboration soon? “I don’t know. It might happen. We did speak about it. But since we follow different styles, we have to work on it and see how we can take this forward,” Chandan sums up.",entertainment,"https://static.toiimg.com/thumb/msid-73430724,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-341562/73430724.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/music/chandan-shetty-aneesh-vidyashankar-bond-over-kannada-music-in-canada/articleshow/73430724.cms
