,Date,Title,Content,Category,Image_link,Article_link
0,['14/01/2020'],Flood at the Dubai airport leaves Atharvaa stranded,"It’s been pouring crazy in Dubai for the last couple of days, and officials have been working round the clock to clear up flooded roads. Several flights have either been delayed, cancelled or diverted. Among the travelers who got caught in the situation was Atharvaa , who was en route Azerbaijan to shoot for his film with director Kannan . The actor spent over 24 hours at the Dubai airport, waiting for the runway to clear up.A source in the know says, “Atharvaa had left Chennai on Saturday and he had a connecting flight to Azerbaijan at Dubai. However, the runway at the Dubai airport was completely submerged in water because of the deluge. The actor had no other option but to wait for over 24 hours before he could catch his next flight.”Kannan, who reached Baku (capital of Azerbaijan) five days ago, confirms, “Atharvaa was supposed to join us on Sunday, but because of the flood situation in Dubai, he was stuck at the airport, with no other means of travel. He took a flight on Monday and reached Baku by noon. He’s joined Amitash Pradhan , Anupama Parameswaran and Aadukalam Naren and we started shooting the same day. This current schedule will go on till January 28 and post that, it’s a wrap for the film.”",entertainment,"https://static.toiimg.com/thumb/msid-73228176,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-611206/73228176.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/flood-at-the-dubai-airport-leaves-atharvaa-stranded/articleshow/73228176.cms
1,['14/01/2020'],Why Mohnish Bahl opted out of 'Sanjivani',"Actor Mohnish Bahl , who plays Dr Shashank Gupta in ' Sanjivani ', recently ended his journey on the show. Talking to BT about it, he says, “I decided to opt out and it was an amicable decision. I felt that I was not able to justify my role as Dr Shashank Gupta in the current season, as compared to the previous ones. I did not want to let down my viewers, so it was best to move on.” Mohnish was a part of the first season of 'Sanjivani' (2002-2005), and he also featured in the spin off, ' Dill Mill Gayye ' (2007-2010).He says, “When this show started in August 2019, my track was going well, but things changed later. I discussed it with the makers and we tried exploring new angles, but they didn’t materialise. An actor can creatively enhance his character if there is clarity in the track or he is given the script much in advance, which unfortunately was not the case.”Meanwhile, the show has moved to a different time slot. There’s also buzz that it will take a three-year leap with new actors.",tv,"https://static.toiimg.com/thumb/msid-73228828,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-39649/73228828.jpg",http://timesofindia.indiatimes.com//tv/news/hindi/why-mohnish-bahl-opted-out-of-sanjivani/articleshow/73228851.cms
2,['14/01/2020'],Tulu star Pruthvee Ambaar is now on Kannada television,"It’s been 24 hours since we are shooting; it’s all new to me, but I have no complaints,” smiles Pruthvee Ambaar, the latest name to join the cast of the hit serial. A popular actor in Tulu films, Pruthvee says the opportunity to work on this show came at the right time in his career. “Although I’ve done films in Kannada before, I’m looking at the release of my first mainstream film sometime in March. It’s a big moment for me, so I was looking to familiarise myself with the Kannada audience. That’s when the makers ofapproached me,” he says. “It’s one of the top-rated serials in Kannada, so what better way than to be seen on it and let the audience know you are here?” he asks. The actor plays a legal advisor to Aryavardhan (Anirudh Jatkar) in the serial and shares that it’s a happy-go-lucky character. “It’s only for two months. I will return to movies after that,” he sums up.",tv,"https://static.toiimg.com/thumb/msid-73229240,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1313770/73229240.jpg",http://timesofindia.indiatimes.com//tv/news/kannada/tulu-star-pruthvee-ambaar-is-now-on-kannada-television/articleshow/73229234.cms
3,['14/01/2020'],Bengalureans head out on an ant trail,"Different types of ants and the activities they carry out

Queen ant:

Infertile male and female ants:

Fertile male and female ants:



Fun fact:



Ants reprimand bad behaviour



Conquests and colony expansion



Farming and water harvesting



The travel patterns that ants follow

Do ants bite or sting?



Some of the common ants found in Bengaluru

Did you know?

On a crisp weekend morning at Lalbagh recently, eager parents and children had gathered together for an ‘ant walk’. Guided by Sunil Kumar M – a senior science adviser at a foreign embassy, who has spent nearly 25 years observing ants – the event saw participants, armed with magnifying glasses, taking a stroll in the park to get a closer view of the lifestyle of this ‘eusocial’ insect.As the participants start observing the acrobat ants, Sunil explains that in an ant colony, specific roles are allocated to each ant. The queen ant is at the apex of the social hierarchyThroughout her life, the queen primarily has only one purpose – to lay eggs and expand the colony. In most cases, the queen ant picks her successor. The untimely death of a queen may also signify the death of the colony. To ensure her protection, she is always hidden deep inside the ant colony.These ants usually act as workers, foragers, nurses and care-givers for offspring. Their duties include finding food and cleaning the nest.The fertile male ants are thrown out of the colony, after which they need to find a virgin queen ant to mate with. Similarly, the fertile female ants are also thrown out. They can start their own colony once they find a suitable mate. Sometimes, these ants also challenge the authority of an existing female ant, in order to become the next queen.Ever noticed an ant with wings? These are often the fertile male or female ants that are given wings, so that they can find a new mate and start a new colony.If a worker ant tries to go rogue, fellow worker ants are known to bite that ant and bring it back into line. This happens because ants believe in working towards the greater good for the colony.Ants’ most common enemies are termites – they often fight for survival in similar habitats. Ants are also known to wage war on other ant colonies, in order to capture more worker ants for their own colony. The conquerors, thus, add more workers to their own colonies, branding them with their trademark smell.Some ants take up farming and grow fungus. They also milk a few insects and drink their nectar. Some others again use feathers for their nests in a way that they catch the morning dew and store it for later use.After spotting a solitary ant, a participant of the walking group asked, “Don’t ants walk in lines?” Responding to that, Sunil said that the trail network is not a general characteristic. According to him, some ant colonies are large in number, so foragers set out together and bring food home. They leave the trails on their path with pheromones, as if to announce: “Look, I found food here.” However, some colonies have fewer ants and, in such a situation, solitary ants set out to find food.He also shared a research that he and his team had undertaken, in which they marked large forager ants that stepped out to get food in specific colours and studied their routines. “Ants are very disciplined, and they stick to the paths assigned to them. Among the ones we had marked, we saw that each ant stuck to a particular route. One day, however, we removed one of these colour-marked ants. And we were stunned to find that the very next day, a non-marked ant stepped out looking for food in the same path of the ant that we had removed, indicating there was some knowledge transfer taking place in the nest,” he explains.On their way, the participants spot a red weaver ant on a tree. “Careful. They sting when alarmed,” warned Sunil, adding, “Often when ants bite or sting, they risk injuring themselves. There are some ants that have evolved in a way that they can bite into your skin first, to cause a cut, and then spray chemical water inside the wound.”Fire ant (solenopsis geminate): Infamous for their biting habit, these ants can easily adapt to any surroundings.Black crazy ant (paratrechina longicornis): A black crazy ant is known for her habit of cleaning her own legsOdour ants (tapinoma melanocephalum): These house ants apparently lap up sugar.Acrobat ant (crematogaster: An acrobat ant lifts her gaster to release alarm pheromonesWeaver ant (oecophylla smaragdina): These ants are said to coax their offspring to release silk that they use to stick leaves as they build their nest.Some ants are blind. These insects can function perfectly well without eyes. They can go about their daily tasks using only their sense of touch and smell.",bengaluru,"https://static.toiimg.com/thumb/msid-73228880,width-1070,height-580,imgsize-128871,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/bengaluru/bengalureans-head-out-on-an-ant-trail/articleshow/73228787.cms
4,['14/01/2020'],"Are you taking it too easy, Sanjjanaa?","We all love it when we buy something new and it is quite natural that we tend to flaunt it too. But it looks like Sanjjanaa went a little too far with her newest purchase — a luxury convertible . In the latest video post that she shared on social media , the actress was seen driving the new car on a busy city road along with a friend, as they both headed to watch Mahesh Babu ’s new film. While we love Sanjjanaa’s red-hair look and her luxe car, using the phone to take a video when behind the wheel might be a risky take. How about a little lesson in traffic rules",entertainment,"https://static.toiimg.com/thumb/msid-73229022,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-90543/73229022.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/are-you-taking-it-too-easy-sanjjanaa/articleshow/73228996.cms
5,['14/01/2020'],Bengalureans head out on an ant trail,"On a crisp weekend morning at Lalbagh recently, eager parents and children had gathered together for an ‘ant walk’. Guided by Sunil Kumar M – a senior science adviser at a foreign embassy, who has spent nearly 25 years observing ants – the event saw participants, armed with magnifying glasses, taking a stroll in the park to get a closer view of the lifestyle of this ‘eusocial’ insect.As the participants start observing the acrobat ants, Sunil explains that in an ant colony, specific roles are allocated to each ant. The queen ant is at the apex of the social hierarchyThroughout her life, the queen primarily has only one purpose – to lay eggs and expand the colony. In most cases, the queen ant picks her successor. The untimely death of a queen may also signify the death of the colony. To ensure her protection, she is always hidden deep inside the ant colony.These ants usually act as workers, foragers, nurses and care-givers for offspring. Their duties include finding food and cleaning the nest.The fertile male ants are thrown out of the colony, after which they need to find a virgin queen ant to mate with. Similarly, the fertile female ants are also thrown out. They can start their own colony once they find a suitable mate. Sometimes, these ants also challenge the authority of an existing female ant, in order to become the next queen.Ever noticed an ant with wings? These are often the fertile male or female ants that are given wings, so that they can find a new mate and start a new colony.If a worker ant tries to go rogue, fellow worker ants are known to bite that ant and bring it back into line. This happens because ants believe in working towards the greater good for the colony.Ants’ most common enemies are termites – they often fight for survival in similar habitats. Ants are also known to wage war on other ant colonies, in order to capture more worker ants for their own colony. The conquerors, thus, add more workers to their own colonies, branding them with their trademark smell.Some ants take up farming and grow fungus. They also milk a few insects and drink their nectar. Some others again use feathers for their nests in a way that they catch the morning dew and store it for later use.After spotting a solitary ant, a participant of the walking group asked, “Don’t ants walk in lines?” Responding to that, Sunil said that the trail network is not a general characteristic. According to him, some ant colonies are large in number, so foragers set out together and bring food home. They leave the trails on their path with pheromones, as if to announce: “Look, I found food here.” However, some colonies have fewer ants and, in such a situation, solitary ants set out to find food.He also shared a research that he and his team had undertaken, in which they marked large forager ants that stepped out to get food in specific colours and studied their routines. “Ants are very disciplined, and they stick to the paths assigned to them. Among the ones we had marked, we saw that each ant stuck to a particular route. One day, however, we removed one of these colour-marked ants. And we were stunned to find that the very next day, a non-marked ant stepped out looking for food in the same path of the ant that we had removed, indicating there was some knowledge transfer taking place in the nest,” he explains.On their way, the participants spot a red weaver ant on a tree. “Careful. They sting when alarmed,” warned Sunil, adding, “Often when ants bite or sting, they risk injuring themselves. There are some ants that have evolved in a way that they can bite into your skin first, to cause a cut, and then spray chemical water inside the wound.”Fire ant (solenopsis geminate): Infamous for their biting habit, these ants can easily adapt to any surroundings.Black crazy ant (paratrechina longicornis): A black crazy ant is known for her habit of cleaning her own legsOdour ants (tapinoma melanocephalum): These house ants apparently lap up sugar.Acrobat ant (crematogaster: An acrobat ant lifts her gaster to release alarm pheromonesWeaver ant (oecophylla smaragdina): These ants are said to coax their offspring to release silk that they use to stick leaves as they build their nest.Some ants are blind. These insects can function perfectly well without eyes. They can go about their daily tasks using only their sense of touch and smell.",life-style,"https://static.toiimg.com/thumb/msid-73228880,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-128871/73228880.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/bengalureans-head-out-on-an-ant-trail/articleshow/73228916.cms
6,['14/01/2020'],Dhoondte reh jaoge! TV actors struggle to find a home in Mumbai,"Mumbai is known to attract tons of young aspirants from across the country, especially those who want to try their luck in showbiz. For most of them, getting a house on rent, is not easy. The bachelor tag comes at a price, so does being from the film and TV industry. In addition, societies are not open to actors who are in a live-in relationship. BT spoke to artistes from the TV frat who have had to struggle to find a good house, in a locality of their choice.Currently seen in 'Kundali Bhagya', actor Abhishek Kapur came to Mumbai from Delhi, five years ago. Initially, he stayed with his cousins, but later decided to rent a place. Sharing his experience, the Versova resident says, “I have been looking for a new, plush apartment in Mumbai for a couple of months now. But as an actor, it’s getting tough to get a good flat in a decent society. I have come to realise in the past couple of months that even if the landlord is fine with renting out his/her flat to actors, the society isn’t. Deals break down sooner or later. They point out to our lifestyle that they believe is undisciplined, but don’t non-actors also party and work late hours? Even the price they quote to an actor is quite different from what they charge a regular office-goer.”Currently residing in Versova, Anjum, who hails from Ratnagiri, has been living in Mumbai since her childhood. However, her parents did not support the idea of her becoming a model/actor and she decided to leave her home. Since then, for the last 10 years, the actress admits that she has been living out of suitcases. She says, “My profession was the biggest issue for most landlords. Being single and having no support from parents was another challenge I faced in finding a house. I had left my house way back in 2010-11. People felt that it would not be right to rent out a place to an actor, who is also single. I expect people to be liberal in their thoughts, but we fail to accept change or growth.”Sanjay Gagnani, who has been part of shows like 'Hamari Devrani', 'Encounter', 'Veera' and 'Pyaar Ka The End', feels that Indian society is never open to bachelors, live-in relationships and pets. Sanjay relocated to Mumbai in 2010 and stayed in Bandra for two years. He then moved to Andheri (in 2011-15 ) and Goregaon (in 2016-2019). Currently, he’s back to living in an apartment in Lokhandwala (Andheri). He says, “Most housing societies refrain from allowing bachelorsin their premises. It took me a while to find a society that allowed a bachelor. When I got engaged to Poonam and started living-in, I had to hide her when the landlady visited the house as she was against unmarried couple living-in. Finally, we had to move out. While moving in to another accommodation, the broker wanted us to lie about our marital status. We somehow managed to live there peacefully for three years because they thought we were married. Problems cropped up when we got two pets. The housing society opposed us and we had to leave. It took us a good four months and almost 80 houses to find a housing society that matched our criteria, and allows pets and a couple in a live-in relationship.'Gathbandhan' actress Priyanka Choudhary relocated from Jaipur to Mumbai in 2014, and has been living in Lokhandwala (Andheri). The actress feels there are no regulations or rules when it comes to renting out flats in Mumbai. She says, “If you are single, it apparently means you are loud and will get friends over to chill. If that is not enough, the distrust towards our profession is apparent; they do not trust us to maintain decorum. Shouldn’t the concern be about us not paying rent on time? What if a corporate professional creates issues? Standardising the process of renting out flats is the best way possible. One common rule for everyone should bemaintained, regardless of their marital status orprofession.”Puneet Sachdev relocated to Mumbai from Gwalior in 2005. In the initial days, he faced a problem finding a house because he was a bachelor-actor. Later, when he wanted to live-in with his actress girlfriend Pariva Pranati, who is his wife now, people refused to rent him an apartment. He says, “When you say you are an actor and single, society members look at you with suspicious eyes. Things have improved in the last four-five years, though. When Pariva and I used to meet members of various housing societies, they would be shocked that we were living-in and were looking for a house. Their first reaction would be ‘no’. I found it silly. After all, what is the guarantee that a married couple or a family renting a house will not create nuisance for you?'Vineet Raina came from Jammu in 2005 and it’s not been easy for him since then. He shares, “It seems to be a big crime to be an actor, who is single. Over the past few years, I have had a tough time searching a flat, from the suburbs of Andheri to Kandivali. Finally, I had to call my mom to Mumbai in 2010 to rent a flat in a decent locality. My mom came down from Jammu and stayed with me for a few months. My dad had just been through a surgery at that time and would have done better with my mom being around, but unfortunately, she had to stay with me in Mumbai to help me find an accommodation without any hitch.”Rehaan Roy, who is currently seen in 'Guddan Tumse Na Ho Payega', relocated from Kolkata to Mumbai in 2016 and started living in Borivali with a friend. In 2017, he rented a place in Andheri, but faced unnecessary issues because people keep looking at him with suspicion. He says, “The landlord felt that my being an actor would create nuisance because it would mean girls visiting late nights. For six months, I did not get a house and continued staying at my cousin’s place. Whenever I tried to rent a flat, they’d give examples of crimes like the Maria Susairaj case (the starlet was accused of murdering TV executive Neeraj Grover in 2008) and Pratyusha Banerjee’s suicide in 2016. They have said no to hosting friends overnight, and having a girlfriend is also considered a crime.”Landlords say housing societies do not want flats to be given to actors as there have been a few bad examples in the past. Grisly murders involving struggling actors and suicide cases have also made owners wary of people from showbiz.Lashkarm Parakh, head of a housing society in Goregaon, says, “Actors may complain that housing associations and societies have set such rules, but people have witnessed nuisance in the past. A few months ago, I had rented my apartment to a single actor/manager and she used to host parties at odd hours with loud music. She also had actors coming over and bribing the security guards for better car parking space. They would quarrel with other flat owners when asked to follow the rules.”Another flat owner, Raman Gupta, said, “I had rented my flat to a celeb couple, who claimed to be married. After a few weeks, I came to know that the couple was not married and had no intention of getting married, either. So, one has to be careful.”",tv,"https://static.toiimg.com/thumb/msid-73229034,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-66426/73229034.jpg",http://timesofindia.indiatimes.com//tv/news/hindi/dhoondte-reh-jaoge-tv-actors-struggle-to-find-a-home-in-mumbai/articleshow/73229042.cms
7,['14/01/2020'],Gentleman: A sleeping beauty and a terrible scam in Jadesh Kumar's next,"As he counts down to the release of his second directorial, Gentleman Jadesh Kumar has mixed emotions. After the lukewarm response to his debut, Rajahamsa , which pushed him to write a “better film”, he is very happy with what he has been able to bring to the table, but is also nervous and excited to see how audiences react to the Prajwal Devaraj starrer. “I hail from a very small village near Hampi, and back when I was in high school and, subsequently, college, I was in a hostel,” says Jadesh.Jadesh adds, “Most of the students were hardcore fans of different actors and films in other languages as well, and it is there that my craze for Kannada movies began. Not only would we watch all films that released, but we also had typical fan brawls. The issue, though, was that this was also a time when a lot of the Kannada films that released were remakes, which gave me no leg to stand on during these fights with friends. More than the films, I was crazy about Kannada language, and I often wondered what I could do about this.” He then came to Bengaluru as soon as he finished his graduation, on the pretext of finding a job. What he did, then, was to enroll himself for a filmmaking course at the Directors’ Association, while also working as an office boy there. “I didn’t need that job, but I realised that it gave me access to a whole bunch of filmmakers and not only those who taught us as part of the course. During the months that I was doing the course, and working there, I got to have many meaningful conversations with directors, which were very insightful. When I finished my course, I wrote the script for a film called Dildar. Director Guru Deshpande saw the film and recommended it to many others and got me to join his team,” says Jadesh, who went on to assist the former on films like Raja Huli and Rudratandava, among others.His directorial debut, Rajahamsa, didn’t work at the box office. “It got me thinking what went wrong, and I realised that it did not give audiences anything novel. It paved the way for me to work harder and write a story that had something extra. As someone who follows news keenly, I came across something about the sleeping beauty syndrome , wherein the person suffering from it sleeps for hours together. When normal people work for 18 hours a day and sleep for six, I wondered how it would be for someone with the syndrome and switched those figures,” explains Jadesh.But he knew that a story around a medical condition would not be enough to draw audiences, so, Jadesh found a way to link it to the issue of illegal harvesting of egg cells from young women. “How the hero, Prajwal, takes on this mafia, while also dealing with his medical condition forms the crux of the story. But even though the film is a thriller, the entire narrative is not grim and much of Prajwal’s attempt at dealing with his condition involves situational comedy,” says the director. His biggest challenge, adds Jadesh, was to present all this within a manageable budget, which meant shooting at actual locations and not sets. “Several sequences in the film have been shot at garbage dumps and drainage tunnels, among others. In fact, when we shot at a garbage dump in Mysuru, to get to the location, we brought in an earth mover and created a stretch of road. When we moved the waste that has been decaying there for long, the stench was unbearable, but Prajwal never complained. We had many extensive schedules during the making of this film, to maximise output in the limited time we had permission to shoot, and Prajwal stood by me through it all,” Jadesh signs off.",entertainment,"https://static.toiimg.com/thumb/msid-73228475,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-197976/73228475.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/a-sleeping-beauty-and-a-terrible-scam-in-jadesh-kumars-next/articleshow/73228475.cms
8,['14/01/2020'],"By 2030, 57% of global power demand should be met by renewables: IRENA","This story is from January 14, 2020

ABU DHABI: Renewable energy should supply 57% of global power demand by the end of the decade, up from 26% now, according to the intergovernmental International Renewable Energy Agency (IRENA).

A booklet, ‘10 years:Progress toAction’, published on the sidelines of 10th annual Assembly of IRENA in Abu Dhabi , has charted the recent global advances and outlined the measures required to scale up renewables. Annual investment needs to double from around $329 billion in 2018 to$737 billion to deploy renewable energy at the speed required. Much of it could be met by redirecting planned fossil fuel investments. IRENA director-general Francesco La Camera said, “We must urgently address the need for stronger enabling policies and a significant increase in investment over the next ten years. Renewables hold the key to sustainable development and should be central to energy and economic planning all over the world.”

Additional investments bring significant savings by minimising losses caused by climate change because of inaction. Savings could amount to between $1.6 trillion and $307 trillion annually by 2030, IRENA said.

Strengthening the case for renewable energy,IRENA pointedtofalling technologycosts. Solar PV costs fell by 87% over the last ten years, and onshore wind turbine prices by 46%.

IRENA data shows that 60% of new electricity access can be met by renewables in the next decade through stand-alone and mini-grid systems. The global energy transformation by 2030 could also lead to generation of 30 million jobs.

Meanwhile, the Abu Dhabi Fund for Development on Sunday approved a $105-million loan for renewableenergy projectsin eight developing countries—Antigua, Burkina Faso , Chad, Cuba,theMaldives, Nepal, Saint Lucia , and Saint Vincent and the Grenadines.

(The journalist is in Abu Dhabi on an invite from Masdar, the host of Abu Dhabi Sustainability Week).

",india,"https://static.toiimg.com/thumb/msid-73235490,width-1070,height-580,imgsize-322629,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//india/by-2030-57-of-global-power-demand-should-be-met-by-renewables-irena/articleshow/73235465.cms
9,['14/01/2020'],Big sports events today,"This story is from January 14, 2020

(TOI Photo)",sports,"https://static.toiimg.com/thumb/msid-73234321,width-1070,height-580,imgsize-726799,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//sports/more-sports/others/big-sports-events-today/articleshow/73234290.cms
