,Date,Title,Content,Category,Image_link,Article_link
0,['2/02/2020'],Minister releases handbook on road safety for teachers,"This story is from February 2, 2020

THIRUVANANTHAPURAM: As the first step towards integrating road safety lessons in the school curriculum, Kerala Road Safety Authority (KRSA), National Transportation Planning and Research Centre (NATPAC) and State Council of Educational Research and Training (SCERT) have jointly published a handbook on road safety for teachers .

‘Surakshithayatra’, published with an aim to inculcate the habit of following traffic rules among students from primary class, was released by transport minister A K Saseendran recently.

“The integration of road safety rules in school syllabus has been a long-term project and it is being implemented now. The handbook for teachers is just the beginning of this initiative, which is the first ever attempt in the country. Next, mapping will be conducted on how to include the lessons in the school textbooks, as the lessons has to be different for each standard based on their class level.

For example, road safety rules can be included in social science and first aid can be part of biology,” said Rajagopal K , director, communication and public relations, Kerala Road Safety Authority. “There have been enquiries from the Centre about the handbook and we are planning to translate it to English,” he added.

The 110-page book , which begins with a note to teachers, consists of details related to safety of motorists, passengers and pedestrians, traffic rules and first aid. The matter is explained with representative picture and there are questions and answers section and activities for teachers in the book.

Around two lakh copies of the book will be printed and distributed among school teachers across the state. The handbook will be part of vacation training classes for teachers to be held in the next academic year.

“The revision of school curriculum has started as per the directive from the Centre. Regarding the integration of road safety lessons in school textbooks, decision will have to be taken whether to include the lessons in textbooks or as a separate book for children to read,” said J Prasad, director, SCERT.

As part of the activity, road safety clubs will be formed in all government schools after school reopens in the next academic year. “Road safety lessons are likely to be introduced in the curriculum in 2021-22 academic year. Road safety is a matter to be dealt at the grassroot level and integrating it in the school syllabus is the apt way to reduce the number of accidents. There are notes and pamphlets on traffic rules, but it is the first time that a detailed book for school is published. It is proposed to start the training programme for teachers in schools located near national highway and state highway for the safety of students,"" said an official from SCERT.

",thiruvananthapuram,"https://static.toiimg.com/thumb/msid-47529300,width-1070,height-580,imgsize-110164,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/thiruvananthapuram/minister-releases-handbook-on-road-safety-for-teachers/articleshow/73862037.cms
1,['2/02/2020'],These former students in the city go back to school!,"Divy Ahuja and Farha Zaidi (BCCL/Aditya Yadav)

Lily Khatri and Shreshth Ahuja (R) Gaurav Prakash (BCCL/Aditya Yadav)

Mayank Maheshwari and Ricky Singh (BCCL/Aditya Yadav)

S Raturi and B Singh (BCCL/Aditya Yadav)

Shashwat Pathak and Shobhana Singh (BCCL/Aditya Yadav)

Tanmay Arora and Amit Srivastava (BCCL/Aditya Yadav)

Deepti and Sheeraz Kalra (R) Badal Tandon (BCCL/Aditya Yadav)

Lily Khatri and Shreshth Ahuja (R) Gaurav Prakash (BCCL/Aditya Yadav)Mayank Maheshwari and Ricky Singh (BCCL/Aditya Yadav)S Raturi and B Singh (BCCL/Aditya Yadav)Shashwat Pathak and Shobhana Singh (BCCL/Aditya Yadav)The alumni meet of Army Public School , Nehru Road, organised sometime back, saw ex-students in large numbers. What made the do more interesting was the presence of former principal Ma’am Raturi and faculty members B Singh, Sir Joshi, Ma’am Mukherjee and Ma’am Bhatt. The pass-outs came from different parts of the country. While Sunita travelled from Vellore, Umesh came all the way from Indore. Quite excited to attend the reunion, Mahesh came from Abu Dhabi, while Sumit from Mumbai.A live band performance on old and new English and Bollywood tracks added to the do.— Aditya YadavTanmay Arora and Amit Srivastava (BCCL/Aditya Yadav)Deepti and Sheeraz Kalra (R) Badal Tandon (BCCL/Aditya Yadav)In Video: These former students in the city go back to school",lucknow,"https://static.toiimg.com/thumb/msid-73840707,width-1070,height-580,imgsize-273453,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/lucknow/these-former-students-in-the-city-go-back-to-school/articleshow/73928272.cms
2,['2/02/2020'],These former students in the city go back to school!,"Divy Ahuja and Farha Zaidi (BCCL/Aditya Yadav)

Lily Khatri and Shreshth Ahuja (R) Gaurav Prakash (BCCL/Aditya Yadav)

Mayank Maheshwari and Ricky Singh (BCCL/Aditya Yadav)

S Raturi and B Singh (BCCL/Aditya Yadav)

Shashwat Pathak and Shobhana Singh (BCCL/Aditya Yadav)

Tanmay Arora and Amit Srivastava (BCCL/Aditya Yadav)

Deepti and Sheeraz Kalra (R) Badal Tandon (BCCL/Aditya Yadav)

Lily Khatri and Shreshth Ahuja (R) Gaurav Prakash (BCCL/Aditya Yadav)Mayank Maheshwari and Ricky Singh (BCCL/Aditya Yadav)S Raturi and B Singh (BCCL/Aditya Yadav)Shashwat Pathak and Shobhana Singh (BCCL/Aditya Yadav)The alumni meet of Army Public School , Nehru Road, organised sometime back, saw ex-students in large numbers. What made the do more interesting was the presence of former principal Ma’am Raturi and faculty members B Singh, Sir Joshi, Ma’am Mukherjee and Ma’am Bhatt. The pass-outs came from different parts of the country. While Sunita travelled from Vellore, Umesh came all the way from Indore. Quite excited to attend the reunion, Mahesh came from Abu Dhabi, while Sumit from Mumbai.A live band performance on old and new English and Bollywood tracks added to the do.— Aditya YadavTanmay Arora and Amit Srivastava (BCCL/Aditya Yadav)Deepti and Sheeraz Kalra (R) Badal Tandon (BCCL/Aditya Yadav)In Video: These former students in the city go back to school",lucknow,"https://static.toiimg.com/thumb/msid-73840707,width-1070,height-580,imgsize-273453,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/lucknow/these-former-students-in-the-city-go-back-to-school/articleshow/73840717.cms
3,['2/02/2020'],How to whine right!,"Since our culture sees complaining as a bad habit, we have learned to be silent over the years, even when there is a reason to speak out…That’s about to change. According to a research by Robin Kowalski, professor of psychology, at Clemson University (US), complaining can be a useful tool in bonding. It even helps us process emotions like stress and frustration. The study further states that complaining, in moderation, can be used as an ice-breaker, to convey information about oneself so that others can form a particular impression of you. However, what’s essential here is to pick the right audience. Find someone you feel comfortable confiding in and make sure they support your purpose. Here are four ways of complaining the right way:When we share your story, we are making an intimate bond of friendship. This happens any time we are sharing an emotional truth about ourselves that shows where we are vulnerable. It makes the listener empathetic to our feelings. And that’s a great vehicle for bonding.Journal about the things that are upsetting you or speak to a friend. Be honest. Take time to choose the person with deep care. While complaining, try to understand yourself too. Author Tina Gilbertson writes in her book, How To Beat Bad Feelings By Letting Yourself Have Them: Ask yourself what upsets you? Tell the truth in one sentence.While complaining is, ideally, solution-based, venting is not as focused on solving problems. But that doesn’t mean venting is bad. At times, you should vent because it’s cathartic. The positive benefits of venting are immediate:it allows you to unload and offload emotional weight, thereby, reducing stress and unhappiness. But after that, make sure the complaining gets solution-oriented.Remember that voicing too many expressive complaints gets you into a loop of negative emotion. Modern life gives rise to lots of complaints, but how many of us do a good job of it?When done effectively, it can help you clearly realise what specifically is bothering you. Possibly, because you are hearing yourself speak out loud. Or, the person you are speaking to gives you a perspective you didn’t think of since you were too wrapped up in your own feelings. The research discovered that emotional disclosure is important, but the way in which you disclose it is what determines whether the interaction has a positive or negative impact. Make your complaints short and to the point. Happy people complain to find solutions.There is no passive waiting and dwelling about this kind of complaining. This is solution-based and is done with an actionable goal. People with high self-esteem tend to be instrumental complainers, perhaps, because they are more confident that voicing their complaint can improve things.But while at it, remember not to rant. Effective complaints tend to be concise, fact-based, directed at the right person at the right time and focused on a particular goal. Also, make your complaint directly to the person who has the power to fix it.Journal about the things that are upsetting you or speak to a friend. Be honest. Take time to choose the person with deep care. While complaining, try to understand yourself too.",life-style,"https://static.toiimg.com/thumb/msid-73805644,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-236842/73805644.jpg",http://timesofindia.indiatimes.com//life-style/health-fitness/de-stress/how-to-whine-right/articleshow/73805644.cms
4,['2/02/2020'],Pawan Shankar to make his Bollywood debut soon,"Actor Pawan Shankar, who recently returned to TV after a break of six years, is all set for his Bollywood debut. His track in the show, 'Guddan Tumse Na Ho Payega', has ended and he will next be seen on the big screen — in the Ajay Devgn and Sanjay Dutt-starrer, 'Bhuj — The Pride Of India'. Talking about his role, Pawan says, “I am playing Omani, the Inter-Services Intelligence (ISI) chief, who instigated the Kutch attack during the India-Pakistan war in 1971 and destroyed the runway at the Bhuj airport . It is one of the biggest roles of my career, and I am excited to work with such talented co-stars. Director Abhishek Dudhaiya had seen my work in the TV show 'Siddhanth' (2004) and wanted to cast me in his film.”While Pawan has played the lead role in TV shows, he is playing the antagonist in this film. Does he have any apprehensions about turning negative on screen? He says, “In today’s cinema, the antagonist doesn’t have any particular image. In fact, lead actors are playing both protagonists and antagonists. Saif Ali Khan is among the actors, who have played both kind of roles equally well.”Pawan says that shooting for a film is different from shooting for a TV show. “In films, you finish each shot with precision and accuracy, and the quality of equipment is superlative. On TV, there is so much content to be wrapped up in a day and so, we have to compromise on the performance. Ek baar mein jo de diya, de diya; shot dekhne ka bhi time nahi hota.”",tv,"https://static.toiimg.com/thumb/msid-73837857,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-57442/73837857.jpg",http://timesofindia.indiatimes.com//tv/news/hindi/pawan-shankar-to-make-his-bollywood-debut-soon/articleshow/73837907.cms
5,['2/02/2020'],Is Rashmika doing Suriya’s film with Hari?,"There have been reports of Malavika Mohanan being roped in to play the lead in Suriya ’s film, which will be directed by Hari . Now, we hear that it might not be the Petta girl, but Rashmika Mandanna who’s in talks for the role.A source says, “A few days ago, there was buzz that Malavika, who’s now shooting Vijay’s Master with Lokesh Kanagaraj, would be pairing up with Suriya in Hari’s film. But the team has been in talks with Rashmika for the film. However, nothing is on paper and it will be a while before the cast is finalised.”Interestingly, Rashmika, who shot to fame with her performances in films like Kirik Party, Geetha Govindam and Dear Comrade, is working with Suriya’s brother Karthi in Sultan, being directed by Bakkiyaraj Kannan.",entertainment,"https://static.toiimg.com/thumb/msid-73841342,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-623763/73841342.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/is-rashmika-doing-suriyas-film-with-hari/articleshow/73841342.cms
6,['2/02/2020'],Column: Tongue in Check,"Want the latest buzz on the gossip front? A peep into the lives of the rich and famous? A wind of Chennai’s best-kept secrets? Writer, activist, anchor, and queen bee Apsara Reddy fills you in ...Actor Vishnu Vishal is a happy man these days — his films are doing well and his nuptials with Jwala Gutta are being planned. The cute couple has the blessings of both the families, and are excited about this new phase, say their friends. His killer new look is all thanks to the inspiration from Jwala’s sporty outlook, it seems.Mukund Venkat, the happening and hot celebrity trainer from Chennai, who is now rocking London, is in town and guess what, the ladies can’t get enough of him. Stalkers land up where he is staying all the time, we’re told. But Mukund is too busy bromancing his gym buddies to pay heed. Last heard, this wannabe actress pinged him asking him out to a resort, and the suave gym bunny started the conversation with, ‘sister’...You thought surfing arenas in Chennai are just about the sport? Naah! These surf spots are where some of the most steamy expat love affairs in the city blossom. Some pretty well-known men and women have found love in the arms of namma chennai surfers. Last heard, a businesswoman from Canada, who was famous in the social circles here married a surfer from the fishermen community and flew him to Italy, where he now works as a chef.At a popular workout spot on the ECR, former actress Kadhal Sandhya has won quite a few fans with her fitness moves. She, we hear, has even greater fans for the super bike she rides in on.( Views expressed above are the author’s own)",life-style,"https://static.toiimg.com/thumb/msid-73841471,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-333004/73841471.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/column-tongue-in-check/articleshow/73841471.cms
7,['2/02/2020'],Gentleman blends comedy and realistic element: Prajwal Devaraj,"For the team of Gentleman, the film is rather special — director Guru Deshpande turned producer, actors Prajwal Devaraj and Nishvika Naidu took on roles that challenged each of them, and director Jadesh Kumar attempted to present a unique story about a man with a sleeping disorder, who has to battle an issue. Naturally, each of them is excited about what they bring to the table, which was palpable, when they dropped by our office for a quick chat ahead of the film’s release on February 7. Excerpts from our conversation:Gentleman is a story that revolves around a man with the sleeping beauty syndrome. It follows Bharath , who is plagued by the syndrome and ends up sleeping for 18 hours a day. How he leads his life in the six hours that he is awake and the issues he faces form the theme of the story.The inspiration for the story was a news article we came across back in 2010 about a man who actually suffers from the syndrome. Jadesh worked on this for 10 years to develop a story that I decided to back as producer.To explain Gentleman, one has to begin with the title. In society, everyone wants to be gentleman, and in our film, we have a protagonist who has all of six hours in a day to prove that he is a gentleman. He fights a mafia, falls in love with a girl and has to give time to his family. In that sense, Gentleman is the perfect blend of commercial and realistic elements — a power-packed movie, which will not disappoint anyone.I play Tapaswini, who is very responsible and disciplined. In comparison to my earlier outings, this is a very different character for me. She is also a dietitian, who is very health conscious.When I first heard the story, I was very impressed by the subject, as I had never heard about the syndrome. I have done enough research that is required of me as an actor in presenting this onscreen. Strangely, after the trailer was launched, a former classmate reached out to me to tell me that her husband suffers from the syndrome.In India, there are probably 10 reported cases of the syndrome. In the film, though, we have represented it as the first case to be reported in Karnataka . We worked on the script for a year to ensure that Prajwal would truly embody everything that someone with the syndrome does. But that doesn’t mean that the film is only about his medical condition; it is as much about how he finds it difficult to find time for his love, family and his personal life. Amid all the drama, he even fights against a human trafficking mafia, which gives a thrilling edge to the tale.Honestly, I had no idea that such a syndrome or the mafia angle explored in this film existed in the real world.After we released the teaser, we got a call from someone called Rajeev who has the syndrome and sleeps for 20 hours a day. He also shared videos with us. As it turns out, there is another guy called Ajay from Belagavi who has the syndrome. People are now eagerly waiting to see the movie, as they want to know what solution we have given to the syndrome.It was easy, because the character is rather novel. He needs to do whatever is required of him in six hours. There is also a thriller element in it, which keeps audiences hooked.The movie also highlights relationships. There is a child called Aradhya in the film, whose role will strike a chord with audiences.Prajwal, you were made to shoot in a garbage dump and in a sewer drain....The location that we shot at had such huge mounds of garbage that we needed to bring earth mover equipment to clear some and make space for us to shoot. Imagine moving waste that has been decomposing for long — that raised quite a stench — and then having to shoot there the whole day. One of the sequences required me to sleep on piles of waste, which was quite challenging.",entertainment,"https://static.toiimg.com/thumb/msid-73842075,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-196410/73842075.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/gentleman-blends-comedy-and-realistic-element-prajwal-devaraj/articleshow/73842086.cms
8,['2/02/2020'],Airport looks are so fake & overhyped: Vahbiz Dorabjee,"An extension of your personality. It’s your style and your attitude. It enhances your personality.Black dress, heels, make-up, perfumes, vibrant colours.Short dresses and sneakers.I don’t have any strategies. I go and buy what I love. But I would say that I am definitely a conscious shopper.Wear what suits your body and what you are comfortable in and don’t let anyone shake your confidence.Wear black whenever you want to play safe.When people wear extra-tight clothes on top of T-shirts/shirts.At the current moment it is wearing sneakers. It automatically uplifts my mood.I have not made any big blunders but I have sometimes ended up wearing clothes that don’t suit me.I should start wearing dungarees again. I was hesitant but once I wore it, I got lots of compliments.My mom has flawless skin and thankfully I have her genes. She has always told me not to touch my skin too much or to tamper with it – and I follow it.So overhyped and fake.Regular gym and functional training.Clothes – all the way.VibrantLondonKareena Kapoor Khan hands downMy curves",life-style,"https://static.toiimg.com/thumb/msid-73843872,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-74835/73843872.jpg",http://timesofindia.indiatimes.com//life-style/fashion/style-guide/airport-looks-are-so-fake-overhyped-vahbiz-dorabjee/articleshow/73843887.cms
9,['2/02/2020'],A frozen barbie theme party in Lucknow,"Talish and Arisha (BCCL/Aditya Yadav)

Mohd Zoheb and Maham Khan (R) Shahzeb Hussain (BCCL/Aditya Yadav)

Somi and Abdullah Nizami (R) Vidisha Puri (BCCL/Aditya Yadav)

Yasir Iqbal and Saima Yasir (R) Amaan Ullah and Aamna Rehan (BCCL/Aditya Yadav)

Mohd Zoheb and Maham Khan (R) Shahzeb Hussain (BCCL/Aditya Yadav)Somi and Abdullah Nizami (R) Vidisha Puri (BCCL/Aditya Yadav)Yasir and Saima recently hosted the birthday of there daughter Aaliya who turned 5. The party was attended by close friends and family members of the couple.What made the do interesting was that it had Frozen Barbie as the theme and the entire venue was done up accordingly. A game corner was also created for the bachcha party and interestingly, even a few parents enjoyed playing those games.— Aditya YadavYasir Iqbal and Saima Yasir (R) Amaan Ullah and Aamna Rehan (BCCL/Aditya Yadav)",lucknow,"https://static.toiimg.com/thumb/msid-73840838,width-1070,height-580,imgsize-363009,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/lucknow/a-frozen-barbie-theme-party-in-lucknow/articleshow/73928294.cms
