,Date,Title,Content,Category,Image_link,Article_link
0,['7/03/2020'],"If you don’t notice the edits, it is probably good editing: Sreekar Prasad","Eight time National Award-winning editor Sreekar Prasad just added one more feather to his cap. The multilingual technician recently entered the Limca Book of Records for ‘films edited in most number of languages,’ which include Tamil, Hindi, Odia, Bengali, Assamese, Sinhalese, Karbi, Mishing, Bodo, and Pangchenpa, among others. While techniques and tools may have changed over the years, the process is still the same, Sreekar told us in a chat at his homestyle office in Chennai, as we spoke about his long-standing collaboration with Mani Ratnam, his idols and the growing appreciation for technicians, today. Excerpts from an interview.It was not a conscious effort at all. It just so happened that as the career went on, I was exposed to a lot of industries. With Chennai being the hub of Indian cinema at that time, at least for the south, north east and east, filmmakers used to come here for post-production. Once I got a few awards, people knew my name and used to approach me. I wasn’t afraid to take up new languages, because initially, you take up any work that comes your way. Across India, the way of life might differ. But the core values of families and relationships are pretty much the same.Sri Lankan films were quite challenging. You can manage to work in other languages because there is some connect with Sanskrit or Hindi. But Sinhalese was completely different. I would subtitle the rushes and edit them together to get clarity. Luckily, most of the films were more about cinematic expression and less verbose, making the job easier.Language is a by-product of a story. I try to balance it out with interesting stories, bigger and smaller films. I usually have a bigger-sized film that is going to take a long time to finish and a few smaller-sized films. It is also about satisfaction at times. A small story with a limited audience gives you immense satisfaction when you look at cinema as an art. To Let is an example. It keeps me from feeling typecast and stay away from monotony.Invariably, for around 90 per cent of the films, the screenplay changes a little during editing. It may not change in many films drastically, but you realise that some things are not necessary at the table. Restructuring, too, happens. As an editor, my duty is to see where the high of the scene is achieved. Whatever happens after that high are extensions, and are taken off if they are redundant.Some filmmakers do that here as well, where they edit the sequences on set and see how it looks. But it’s more an expression of a director to see if he has got all the shots right. This happens in the hustle and bustle of a film set. But the rhythm of editing falls in the editing room. You will be able to see all the rushes that way.Editing was something that came out of necessity, right from stitching two sequences together to juxtaposing two sequences to depict things that are far more interesting. The process of editing has been the same, but with the advent of computers and new equipment, the finesse has been enhanced.With the boom of technology and social media, a lot of people became curious about the technical aspects of filmmaking. Otherwise, it was easy to associate films with just actors, directors and camera crew, because these are the physical aspects of a film. Editing is not something that can be seen and identified by a common audience. If you don’t notice the edits, it is probably good editing to me. A cut will be noticed if there are glitches or jerks. But there has been a great shift in the way editors are recognised.Everybody wants to reinvent something. It is all about how you use the techniques. There are so many innovations coming up today, in terms of filmmaking and computer graphics. But at the end of the day, it is a story you are trying to tell. The story and target audience are the two things that are very important when you make a film. For instance, To Let was made for a festival audience, but it ended up having a small reckoning here (theatre audiences) as well. But I have found over the years that if you don’t use the tools judiciously, you may distance the audience from the film. You don’t want an emotional film to be cut with so many things. That discretion is at the hands of the editor.I don’t intentionally work on a particular style. I work towards making a scene as smooth as possible. When you are watching a scene, you normally don’t realise that there could be anything between 10 and 30 shots that are strung together to make one sequence. The timing with which the sequence is strung determines how you perceive a scene. Most people tell me that I hold on to shots for the audiences to enjoy. I take that as a compliment and move on.I try to bring in a sense of realism in the genre of the film I am working in. That has been my biggest takeaway. Even if it is a very commercial and slightly exaggerated form of content, how real can you keep it? The exaggeration is to the level where you can accept it. You get a high when you watch a person act on screen. But sometimes, you can go overboard. I try to consciously avoid that. When I did Thuppakki for Murugadoss, I tried to bring in a proportion, where the exaggeration and hero worship did not cross a line. You enjoy it and you don’t get bored by it.We have been working for 21 years. He was trying to experiment on structures and his way of filmmaking when I began this collaboration. He is somebody who pushes the envelope. His passion rubs off on you. There is a healthy rivalry here; when he is saying something, you want to give something better than that. He looks at things from a different angle, which excites you. It is always an exciting proposal to be working with him.They have started filming, so it will take quite some time before we come to the main process. The challenge is more for the director in terms of getting the aesthetics, period and costume right. In terms of editing, it is almost similar to editing anything else for me. But it is important to try to keep it as tight as possible. There is probably an impression in the audience that period films are slow. We would keep that in mind to keep the experience as tight as possibleThe more experienced a filmmaker is, the more open they will be to let go. By experience, you know what works and what doesn’t... There was one part in the second half in Kaththi, where we were suddenly cutting off and going for a song. The sequence I am referring to is the one in which Vijay and the others are sitting inside the pipe. There was supposed to be a break there; there was a little romantic interlude, leading to a song. But at that point, we were already in a high. So, to take the audience away from that moment could have ended up in the scene losing steam. By then, they had already shot the song. But the director was not certain (about this suggestion) because songs are an important factor for marketing. But during the time of release, he also agreed to drop the song.",entertainment,"https://static.toiimg.com/thumb/msid-74512627,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-1164124/74512627.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/if-you-dont-notice-the-edits-it-is-probably-good-editing-sreekar-prasad/articleshow/74512627.cms
1,['7/03/2020'],gandhi mathu notu: Director Yogi Devagange’s next has a Gandhi connect,"Director Yogi Devagange , whose last film was 2nd Half , has quietly begun working on his next, a film called Gandhi Mathu Notu that has Dhivija , the daughter of lyricist-filmmaker V Nagendra Prasad , in the lead role. The film, which is being shot in picturesque locations of Shivamogga like Kodachadri and Hosanagara, touches upon Gandhi’s philosophies. Yogi says, “Gandhi Mathu Notu is about a child, Sukri, who is studying at a school in a remote village. She gets inspired by the philosophies of Gandhi, and begins to look for his principles in action, be it speaking truth, shunningalcohol consumption, respecting women, following ahimsa, etc., only to find that no one really follows any of it. Even currency notes that have Gandhi’s image on them, are used forillegal activities. Sukri’s father is also an alcoholic, so she takes up a campaign to make sure Gandhi’s principles continue to thrive, which draws national attention. The idea of the film is that Gandhi's philosophies may seem outdated, but even a child can bring a change in society.”",entertainment,"https://static.toiimg.com/thumb/msid-74512620,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-316516/74512620.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/director-yogi-devaganges-next-has-a-gandhi-connect/articleshow/74512620.cms
2,['7/03/2020'],Shivaji Surathkal: Ranagiri Rahasya: Akash Srivatsa confirms a Shivaji Surathkal a sequel,"When director Akash Srivatsa set out to make a detective tale with Ramesh Aravind in the lead, he knew a lot was at stake. He needed to redeem himself as a filmmaker, while also making sure that Ramesh’s 101st film was noteworthy. The end product — Shivaji Surathkal: Ranagiri Rahasya , produced by Anup Gowda and Rekha KN for Anjanadri Cine Creations — has by far outdone their expectations, and the film’s warm reception by audiences has fuelled Akash’s plan to turn it into a franchise. “A detective tale always has infinite possibilities to explore and with Shivaji…, since we began at Case No. 101, we can either go back, forward or focus on other pivotal characters. A sequel is definitely on the cards, and since we have already established major characters, the next film can dive into the case from the word go. Remakes in Hindi and Tamil are also being discussed, and it would be interesting to have Ramesh sir in the latter version, since he is a known name in Kollywood, and hasn’t done a lead role there in a while,” says Akash. The team, meanwhile, is also excited about the film’s good showing in Australia, where the number of shows has been increased. “We are also taking Shivaji… to the US and Europe,” he signs off.",entertainment,"https://static.toiimg.com/thumb/msid-74509386,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-131695/74509386.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/akash-srivatsa-confirms-a-shivaji-surathkal-a-sequel/articleshow/74509386.cms
3,['7/03/2020'],Vaishnavi Gowda bags her next,"Like most other TV artistes, Vaishnavi Gowda , best known as Sannidhi from Agnisakshi, also made transition from the small screen to the big screen. But after debuting with the critically-acclaimed Girgitle a year ago, she did not immediately sign up for her next. We now hear that Vaishnavi has signed up to play the lead in debutant director Vinay Kumar MG’s as-yet-untitled film. “After Girgitle, I knew that I did not want to do run-of-the-mill roles and was looking for performance-oriented characters. So, while the offers kept coming my way, I took my time to decide on which one to do next. In Vinay’s film, I play Nakshatra, a jovial, independent and responsible girl, whose life takes a turn owing to a certain incident. The narrative follows the people she meets along the way, and and how they help her overcome her problems. I have already begun shooting for the first schedule of the film, much of which involves night shoots. Although the entire team comprises newcomers, their way of approaching the subject and creativity made me accept the project,” she explains. Does that mean it is adieu to the small screen? “Well, it looks that way now. Since Agnisakshi has ended, I am not returning to television and want to concentrate on a filmi career,” she sums up.",tv,"https://static.toiimg.com/thumb/msid-74512100,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-155319/74512100.jpg",http://timesofindia.indiatimes.com//tv/news/kannada/vaishnavi-gowda-bags-her-next/articleshow/74512106.cms
4,['7/03/2020'],a world gone mad: Thermal and a Quarter to address chaos in today’s time in new album,"City-based rock band Thermal and a Quarter is busy gearing up for the launch of its eighth album, A World Gone Mad . The release is significant, considering that it comes almost five years since their last album. Speaking about the mood of the album, lead singer Bruce Lee Mani says that it is a reflection of the present day scenario across the world. “The title of the album is self-explanatory. This time, we are aiming to be more direct than usual and address the different things, events happening all around the world. The state of chaos surrounding us is what triggered our creativity with songs this time. For this album, we started writing songs, about two years ago. As artistes who have the medium of music to express and discuss our opinions and reactions to various events, situations and topics, you can safely bet that this time, we have gone all out and not held back. It is a very different take for our band, this time,” he explains. The album will feature songs that are based on the band’s perspective and from their own, personal experiences. “The title track, A World Gone Mad, is an exploration of today’s scenario, addressing the state of chaos we are in. Believe It All is completely based on people’s perspectives on information, both real and fake. This song is a thought experiment. Distance is another track that is about an individual’s perspectives, things that we view from different lengths and it ends on a deeper note on how distance is just a barrier to all things human. NFA, which stands for Neoliberal Fascism Autarky, is our current affairs commentary, our take on the kind of authoritarianism we are witnessing in governments around the world today. Koston Circle is a more positive track than the rest, as it is about our families and how we vouch for their safety first in times of unrest, the bonds we share with each family member and how they keep our sanity intact,” adds Bruce.Did they ever have second thoughts about expressing themselves so strongly this time around? “We are using our platform, our influence and our voice to start a dialogue on what’s going wrong in the world. A newbie would probably have inhibitions in the beginning, but if you have been in the industry as long as us, then you don’t consider the repercussions from addressing a sensitive issue. It’s not like we’re fearless, it’s not like we didn’t have a fear of what would happen to our careers or the business, but the stage at which we are now, I think it’s right to not remain silent anymore,” Bruce signs off.",entertainment,"https://static.toiimg.com/thumb/msid-74508107,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-323972/74508107.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/music/thermal-and-a-quarter-to-address-chaos-in-todays-time-in-new-album/articleshow/74508107.cms
5,['7/03/2020'],Bengaluru’s memory mapping community aim to showcase the cosmopolitan nature of the city through different viewpoints,"Bengaluru is known for its cosmopolitan nature. The city is growing in size and numbers rapidly. In fact, a recent survey done by the Directorate of Economics and Statistics states that the city will host 20% of Karnataka 's population by 2021. With this rapid expansion, it is difficult to retain memories of the old city, that was once even called the Pensioner’s Paradise. This is where memory mapping exercises have come into play. While the initial exercises tried to re-create memories of older neighbourhoods, the teams now plan on including communities to showcase new perspectives. Aliyeh Razi and Arzu Mistry have been championing the concept, conducting workshops for people in the city who want to know more about the city’s history and its present state. “It initially started out as a product of nostalgia. Both Aliyeh and I developed the idea of having workshops on memory mapping, as we wanted people to understand the evolution of their neighbourhoods and the people living in it. But the concept has helped us think beyond and now we are looking at different perspectives,” says Arzu, who is an educator, ecologist and visual artist.Krupa Srirangam, a conservation architect, says that collecting data or hosting surveys is not enough to understand the city’s evolution over the years. She adds, “It is only when one hears the stories of the people living in the city and walk with them to the spots where those memories were created, does one understand how the city has changed through their memories. The way a child would see Bengaluru is certainly different in comparison to his/her parent, who might have a lot more to add. To understand the city’s landscape and the cultural, social aspect of its evolution, I have listened to many stories from individuals of different age groups, belonging to different religions, communities and financial status.”Muralist Poornima Sukumar, founder of the Aravani Art Project, has spent the last few years working towards creating a safe space for the transgender community in the city. She uses art as the medium for interaction and engagement with the community. She is teaming up with Aliyeh and Arzu for workshops on memory mapping of the transgender community.“The transgender community in the city has not had a smooth past and some of the members are still looked down upon, more often in public spaces. Initially, when I spoke to a few on the idea of memory mapping the community, they wondered if Bengalureans or people who have just moved into the city would be interested in hearing their stories. Once people visit places where the community stays, and get a glimpse of their everyday lives, they will change their mindset and that would help in bringing about more inclusion,” believes Poornima. Aliyeh and Arzu are also planning a memory mapping workshop for the migrant population of the city, especially the Rajasthani community, many of whom are into performing arts, like folk dance and art.Urban historian and writer Aliyeh Razi says, “Memory mapping helps one understand the people, their lifestyle, culture, listen to their stories and learn more about how the city used to work. We use the concept to increase the individual’s knowledge about the city via the exercise, to increase their familiarity with the present landscape of the city. A healthy mix of old Bengalureans and people who have just migrated to the city in one session of a workshop helps in the sharing of personal experiences and an exchange of narratives.”",life-style,"https://static.toiimg.com/thumb/msid-74511579,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-178233/74511579.jpg",http://timesofindia.indiatimes.com//life-style/spotlight/bengalurus-memory-mapping-community-aim-to-showcase-the-cosmopolitan-nature-of-the-city-through-different-viewpoints/articleshow/74511050.cms
6,['7/03/2020'],Grammy nominee: Raghu Dixit collabortes with Grammy nominee Casey Driessen,"Musician Raghu Dixit and the 5-string American fiddler Casey Driessen from Asheville, USA, set a Dr Da. Ra. Bendre poem to music during a recent jam session, and shared the music video online. Five-time grammy nominee , Casey is travelling across the world for his musical project, Otherlands: A Global Music Exploration. On his blog, Casey writes that as part of his project, he travels with his family, to various countries and meets local artistes. The journey led him to collaborate with Raghu. Speaking about this, Raghu shares, “Musician Abigail Washburn is our common friend and she introduced me to Casey. When he was in the city with his family, he stayed at my house for about three weeks. On one of those occasions we decided to jam. For a long while, I wanted to work on the Da. Ra. Bendre poem, Baaro Saadhanakerige . I had performed it long ago, but the right opportunity to record it, never arose. But when Casey and I sat down together, it just felt like the right song to work on.”Of the collaboration, Casey writes, “Raghu grabbed a guitar and gave me a sample of the song. Not only did his harmonic, melodic, and groove sensibilities immediately speak to me, but I was blown away by his voice with its amazing power, range, and soulfulness. And then he told me about the meaning of the words — a travelling song of nostalgia and longing, of leaving your home to search for what you think may be better, only to return to your home and find that it has been the true place for you. Needless to say, it resonated in a big way with me on these travels since I’m on a long journey home (sic).”He adds that after working on the song for a little while, the track fell into place very quickly and they recorded it in one take. The duo also performed the song on the TV show Haadu Karnataka. Quiz Raghu about the possibility of a future collaboration, and he shares, “We have recorded another song, which we plan to release soon.”",entertainment,"https://static.toiimg.com/thumb/msid-74507851,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-198039/74507851.jpg",http://timesofindia.indiatimes.com//entertainment/kannada/music/raghu-dixit-collabortes-with-grammy-nominee-casey-driessen/articleshow/74507851.cms
7,['7/03/2020'],When pets paraded through city’s college campus,"It was a day of fun and excitement at Mount Carmel College recently, with nearly 20 dogs and cats parading on the college premise as part of a special event, called ‘It’s a Paw-Ty’. Decked up in jackets and boots, these four-legged buddies managed to put up quite the show on campus. Benmol, a final-year student and one of the organisers, says, “We wanted to end the last event as members of the Student Union this academic year on a high note, and what better way to do that than having pets over.”

The event saw many students interact with the furry little ones, as they took part in games like jumping through hoops as well as the lemon and spoon race. The event saw breeds such as Golden Retriever, Labrador, Pugs, Shih Tzu and indie varieties among others.

Mehak Gurung — a first-year student, who had brought her Rottweiler pet, named Laila, says, “I was surprised to see how calm she was even though she was surrounded by so many people. I had a lot of fun and I was happy to see so many students around my pet.”

Spurthi Eyathirajulu, a second-year student, says, “It was a great opportunity for my dog Benzy — a Golden Retriever, who is quite old — to enjoy himself and bond with other pets. He became the centre of attention and the girls kept giving him belly rubs, which he really liked. He likes people and I was happy to see that he was so chilled out even around big dogs.”



In Video: Students of Mount Carmel College spend a day with their pets on campus",bengaluru,"https://static.toiimg.com/thumb/msid-,width-1070,height-580,imgsize-,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/bengaluru/when-pets-paraded-through-citys-college-campus/articleshow/74509804.cms
8,['7/03/2020'],When pets paraded through city’s college campus,"Students of Mount Carmel College recently got their pets on campus

It was a day of fun and excitement at Mount Carmel College recently, with nearly 20 dogs and cats parading on the college premise as part of a special event, called ‘It’s a Paw-Ty’. Decked up in jackets and boots, these four-legged buddies managed to put up quite the show on campus. Benmol, a final-year student and one of the organisers, says, “We wanted to end the last event as members of the Student Union this academic year on a high note, and what better way to do that than having pets over.”

The event saw many students interact with the furry little ones, as they took part in games like jumping through hoops as well as the lemon and spoon race. The event saw breeds such as Golden Retriever, Labrador, Pugs, Shih Tzu and indie varieties among others.

Mehak Gurung — a first-year student, who had brought her Rottweiler pet, named Laila, says, “I was surprised to see how calm she was even though she was surrounded by so many people. I had a lot of fun and I was happy to see so many students around my pet.”

Spurthi Eyathirajulu, a second-year student, says, “It was a great opportunity for my dog Benzy — a Golden Retriever, who is quite old — to enjoy himself and bond with other pets. He became the centre of attention and the girls kept giving him belly rubs, which he really liked. He likes people and I was happy to see that he was so chilled out even around big dogs.”



In Video: Students of Mount Carmel College spend a day with their pets on campus",bengaluru,"https://static.toiimg.com/thumb/msid-74509799,width-1070,height-580,imgsize-221413,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",http://timesofindia.indiatimes.com//city/bengaluru/when-pets-paraded-through-citys-college-campus/articleshow/74509799.cms
9,['7/03/2020'],I don’t understand why a small film should take over two years to release here: Badri,"Though he won a National Award for his short film Vidiyalai Nokki and then established himself as a film director, Badri Venkatesh says he didn’t really have an easy journey. While he may have debuted with Baana Kaathadi in 2010, his second film, Semma Botha Aagatha, came out only in 2018. Badri says that he’s been busy with television for a much longer time, and that caused the gap.Now, the director is back with Plan Panni Pannanum with Rio Raj and Ramya Nambeessan , and he says that he’s going to be giving undivided attention to movies and focus on making films within a quicker span of time. Before we even get talking about his upcoming film, he declares that serious films were never his cup of tea. “As a film student, I was too exposed to that kind of cinema. Eventually, I decided to start with a light film like Baana Kaathadi, and had even more fun doing Semma Botha Aagatha,” begins Badri.So, what’s Plan Panni Pannanum? “Well, it is a story written by my close friend Karuna Murthy. I heard the story over coffee and really liked it. When I heard the story, I felt like an audience in the theatre. It was entertaining for me, and I was certain that it will entertain others, too,” he says.Badri says that it is hard for him to contain this film in one genre. He says, “It is a mixed genre film. It will be on the lines of Pammal K Sambandam and Kaathala Kaathala. It has travel, romance, comedy and is more dialogue-oriented. Usually, the hero will have a problem and his friend will stand by him. Here, the hero’s friend will have an issue, and our hero will travel with him to sort out his issue. Because it is largely a comedy film, we have several comedians in the film. I believe comedy can be carried only by a professional artiste. We have about 17-18 recognised artistes and they made my job easy. We have Robo Shankar, MS Bhaskar among others. Bhaskar sir comes only for about 5-6 scenes, but I was particular about having him for the role. Having said that, I haven’t cast for the sake of doing it. There is proper justification of why each of them are there in the film. It is not an insensible comedy film. S Ve Shekher sir had mentioned in one of his interviews that ‘messages’ are best given from parents and closed ones. Today’s audiences are intelligent and all they want is entertainment. There is a lot of sermonising happening in cinema anyway, and I do not want to do the same.”Rio’s debut film found mixed response. What made him choose the actor for the film? “Rio is an entertainer and he has a lovely connect with audiences. I needed a north Madras boy for the role and I felt he would work. I didn’t know him much before I started the film, but over time, I realised that he’s an effortless actor,” he says.As for Ramya, Badri didn’t even plan on casting her initially. “Ramya is a good friend and a natural performer. She doesn’t take up film just for the heck of it. I was casually talking about this film to her and she was even looking out for heroines for our film! I later realised that she would be apt for the role. It is not a film where she will come for two songs and four scenes. Her role has the same weightage as Rio’s. Actresses like Ramya, Anjali, and Aishwarya Rajesh are performers who can transform themselves into any character. I needed a heroine who speaks Tamil. She plays a today’s girl.”Today, making a movie is easy. But the hurdle arises during the release. Ask Badri about it and he says, “Well, my previous film went through this. I think it would have been received better if it had been released as planned. I think every director goes through this. All I can say is that it is tough and agonising. Things should be streamlined. A car’s tyre can’t be costlier than the car. But here, popcorn is costlier than a film’s ticket. People don’t come to the theatre to have popcorn, right? The restructuring must start from there. We can’t stop anybody from making a film. There are so many screens today. Until and unless it is a big film, I don’t understand why a small film should take over two years to release here. Nobody should dictate to me on when I should release my film. There should be transparency. Only then things will fall in place,” elaborates Badri.But is it hard to survive as a filmmaker in today’s times? He says, “It is quite difficult. Until and unless you understand the business of cinema, one cannot survive in the industry. I understood the business dynamics and this came over time as I have a lot of television exposure. You need to be clear about your film. I am a lecturer in a film institute and I keep telling my students that cinema is not the end of their lives. If you must expose your creativity, there are several platforms to showcase your talent. Having said that, the industry gives one several chances. You need to make the best use of it.”",entertainment,"https://static.toiimg.com/thumb/msid-74512678,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-852834/74512678.jpg",http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/i-dont-understand-why-a-small-film-should-take-over-two-years-to-release-here-badri/articleshow/74512678.cms
